# Italian Word Analogy Test
# Attribution-ShareAlike CC LICENSE http://creativecommons.org/licenses/by-sa/4.0/
# If used in scientific work please cite: http://ceur-ws.org/Vol-1404/paper_11.pdf
: capital-common-countries 
Niamey Niger Ottawa Canada 
Niamey Niger Paramaribo Suriname 
Niamey Niger Parigi Francia 
Niamey Niger Podgorica Montenegro 
Niamey Niger Quito Ecuador 
Niamey Niger Rabat Marocco 
Niamey Niger Riga Lettonia 
Niamey Niger Roma Italia 
Niamey Niger Roseau Dominica 
Niamey Niger Santiago Cile 
Niamey Niger Skopje Macedonia 
Niamey Niger Sofia Bulgaria 
Niamey Niger Stoccolma Svezia 
Niamey Niger Suva Fiji 
Niamey Niger Taipei Taiwan 
Niamey Niger Tallinn Estonia 
Niamey Niger Tashkent Uzbekistan 
Niamey Niger Tbilisi Georgia 
Niamey Niger Tegucigalpa Honduras 
Niamey Niger Tehran Iran 
Niamey Niger Thimphu Butan 
Niamey Niger Tirana Albania 
Niamey Niger Tokyo Giappone 
Niamey Niger Tripoli Libia 
Niamey Niger Tunisi Tunisia 
Niamey Niger Vaduz Liechtenstein 
Niamey Niger Valletta Malta 
Niamey Niger Vienna Austria 
Niamey Niger Vientiane Laos 
Niamey Niger Vilnius Lituania 
Niamey Niger Varsavia Polonia 
Niamey Niger Windhoek Namibia 
Niamey Niger Yerevan Armenia 
Niamey Niger Zagabria Croazia 
Niamey Niger Abuja Nigeria 
Nicosia Cipro Nouakchott Mauritania 
Nicosia Cipro Nuuk Groenlandia 
Nicosia Cipro Oslo Norvegia 
Nicosia Cipro Ottawa Canada 
Nicosia Cipro Paramaribo Suriname 
Nicosia Cipro Parigi Francia 
Nicosia Cipro Podgorica Montenegro 
Nicosia Cipro Quito Ecuador 
Nicosia Cipro Rabat Marocco 
Nicosia Cipro Riga Lettonia 
Nicosia Cipro Roma Italia 
Nicosia Cipro Roseau Dominica 
Nicosia Cipro Santiago Cile 
Nicosia Cipro Skopje Macedonia 
Nicosia Cipro Sofia Bulgaria 
Nicosia Cipro Stoccolma Svezia 
Nicosia Cipro Suva Fiji 
Nicosia Cipro Taipei Taiwan 
Nicosia Cipro Tallinn Estonia 
Nicosia Cipro Tashkent Uzbekistan 
Nicosia Cipro Tbilisi Georgia 
Nicosia Cipro Tegucigalpa Honduras 
Nicosia Cipro Tehran Iran 
Nicosia Cipro Thimphu Butan 
Nicosia Cipro Tirana Albania 
Nicosia Cipro Tokyo Giappone 
Nicosia Cipro Tripoli Libia 
Nicosia Cipro Tunisi Tunisia 
Nicosia Cipro Vaduz Liechtenstein 
Nicosia Cipro Valletta Malta 
Nicosia Cipro Vienna Austria 
Nicosia Cipro Vientiane Laos 
Nicosia Cipro Vilnius Lituania 
Nicosia Cipro Varsavia Polonia 
Nicosia Cipro Windhoek Namibia 
Nicosia Cipro Yerevan Armenia 
Nicosia Cipro Zagabria Croazia 
Nicosia Cipro Abuja Nigeria 
Nicosia Cipro Accra Ghana 
Nouakchott Mauritania Nuuk Groenlandia 
Nouakchott Mauritania Oslo Norvegia 
Nouakchott Mauritania Ottawa Canada 
Nouakchott Mauritania Paramaribo Suriname 
Nouakchott Mauritania Parigi Francia 
Nouakchott Mauritania Podgorica Montenegro 
Nouakchott Mauritania Quito Ecuador 
Nouakchott Mauritania Rabat Marocco 
Nouakchott Mauritania Riga Lettonia 
Nouakchott Mauritania Roma Italia 
Nouakchott Mauritania Roseau Dominica 
Nouakchott Mauritania Santiago Cile 
Nouakchott Mauritania Skopje Macedonia 
Nouakchott Mauritania Sofia Bulgaria 
Nouakchott Mauritania Stoccolma Svezia 
Nouakchott Mauritania Suva Fiji 
Nouakchott Mauritania Taipei Taiwan 
Nouakchott Mauritania Tallinn Estonia 
Nouakchott Mauritania Tashkent Uzbekistan 
Nouakchott Mauritania Tbilisi Georgia 
Nouakchott Mauritania Tegucigalpa Honduras 
Nouakchott Mauritania Tehran Iran 
Nouakchott Mauritania Thimphu Butan 
Nouakchott Mauritania Tirana Albania 
Nouakchott Mauritania Tokyo Giappone 
Nouakchott Mauritania Tripoli Libia 
Nouakchott Mauritania Tunisi Tunisia 
Nouakchott Mauritania Vaduz Liechtenstein 
Nouakchott Mauritania Valletta Malta 
Nouakchott Mauritania Vienna Austria 
Nouakchott Mauritania Vientiane Laos 
Nouakchott Mauritania Vilnius Lituania 
Nouakchott Mauritania Varsavia Polonia 
Nouakchott Mauritania Windhoek Namibia 
Nouakchott Mauritania Yerevan Armenia 
Nouakchott Mauritania Zagabria Croazia 
Nouakchott Mauritania Abuja Nigeria 
Nouakchott Mauritania Accra Ghana 
Nouakchott Mauritania Algeri Algeria 
Nuuk Groenlandia Oslo Norvegia 
Nuuk Groenlandia Ottawa Canada 
Nuuk Groenlandia Paramaribo Suriname 
Nuuk Groenlandia Parigi Francia 
Nuuk Groenlandia Podgorica Montenegro 
Nuuk Groenlandia Quito Ecuador 
Nuuk Groenlandia Rabat Marocco 
Nuuk Groenlandia Riga Lettonia 
Nuuk Groenlandia Roma Italia 
Nuuk Groenlandia Roseau Dominica 
Nuuk Groenlandia Santiago Cile 
Nuuk Groenlandia Skopje Macedonia 
Nuuk Groenlandia Sofia Bulgaria 
Nuuk Groenlandia Stoccolma Svezia 
Nuuk Groenlandia Suva Fiji 
Nuuk Groenlandia Taipei Taiwan 
Nuuk Groenlandia Tallinn Estonia 
Nuuk Groenlandia Tashkent Uzbekistan 
Nuuk Groenlandia Tbilisi Georgia 
Nuuk Groenlandia Tegucigalpa Honduras 
Nuuk Groenlandia Tehran Iran 
Nuuk Groenlandia Thimphu Butan 
Nuuk Groenlandia Tirana Albania 
Nuuk Groenlandia Tokyo Giappone 
Nuuk Groenlandia Tripoli Libia 
Nuuk Groenlandia Tunisi Tunisia 
Nuuk Groenlandia Vaduz Liechtenstein 
Nuuk Groenlandia Valletta Malta 
Nuuk Groenlandia Vienna Austria 
Nuuk Groenlandia Vientiane Laos 
Nuuk Groenlandia Vilnius Lituania 
Nuuk Groenlandia Varsavia Polonia 
Nuuk Groenlandia Windhoek Namibia 
Nuuk Groenlandia Yerevan Armenia 
Nuuk Groenlandia Zagabria Croazia 
Nuuk Groenlandia Abuja Nigeria 
Nuuk Groenlandia Accra Ghana 
Nuuk Groenlandia Algeri Algeria 
Nuuk Groenlandia Amman Giordania 
Oslo Norvegia Paramaribo Suriname 
Oslo Norvegia Podgorica Montenegro 
Oslo Norvegia Quito Ecuador 
Oslo Norvegia Rabat Marocco 
Oslo Norvegia Riga Lettonia 
Oslo Norvegia Roseau Dominica 
Oslo Norvegia Santiago Cile 
Oslo Norvegia Skopje Macedonia 
Oslo Norvegia Sofia Bulgaria 
Oslo Norvegia Suva Fiji 
Oslo Norvegia Taipei Taiwan 
Oslo Norvegia Tallinn Estonia 
Oslo Norvegia Tashkent Uzbekistan 
Oslo Norvegia Tbilisi Georgia 
Oslo Norvegia Tegucigalpa Honduras 
Oslo Norvegia Thimphu Butan 
Oslo Norvegia Tirana Albania 
Oslo Norvegia Tripoli Libia 
Oslo Norvegia Tunisi Tunisia 
Oslo Norvegia Vaduz Liechtenstein 
Oslo Norvegia Valletta Malta 
Oslo Norvegia Vienna Austria 
Oslo Norvegia Vientiane Laos 
Oslo Norvegia Vilnius Lituania 
Oslo Norvegia Varsavia Polonia 
Oslo Norvegia Windhoek Namibia 
Oslo Norvegia Yerevan Armenia 
Oslo Norvegia Zagabria Croazia 
Oslo Norvegia Abuja Nigeria 
Oslo Norvegia Accra Ghana 
Oslo Norvegia Algeri Algeria 
Oslo Norvegia Amman Giordania 
Oslo Norvegia Ankara Turchia 
Ottawa Canada Paramaribo Suriname 
Ottawa Canada Podgorica Montenegro 
Ottawa Canada Quito Ecuador 
Ottawa Canada Rabat Marocco 
Ottawa Canada Riga Lettonia 
Ottawa Canada Roseau Dominica 
Ottawa Canada Santiago Cile 
Ottawa Canada Skopje Macedonia 
Ottawa Canada Sofia Bulgaria 
Ottawa Canada Suva Fiji 
Ottawa Canada Taipei Taiwan 
Ottawa Canada Tallinn Estonia 
Ottawa Canada Tashkent Uzbekistan 
Ottawa Canada Tbilisi Georgia 
Ottawa Canada Tegucigalpa Honduras 
Ottawa Canada Thimphu Butan 
Ottawa Canada Tirana Albania 
Ottawa Canada Tripoli Libia 
Ottawa Canada Tunisi Tunisia 
Ottawa Canada Vaduz Liechtenstein 
Ottawa Canada Valletta Malta 
Ottawa Canada Vienna Austria 
Ottawa Canada Vientiane Laos 
Ottawa Canada Vilnius Lituania 
Ottawa Canada Varsavia Polonia 
Ottawa Canada Windhoek Namibia 
Ottawa Canada Yerevan Armenia 
Ottawa Canada Zagabria Croazia 
Ottawa Canada Abuja Nigeria 
Ottawa Canada Accra Ghana 
Ottawa Canada Algeri Algeria 
Ottawa Canada Amman Giordania 
Ottawa Canada Ankara Turchia 
Ottawa Canada Antananarivo Madagascar 
Paramaribo Suriname Parigi Francia 
Paramaribo Suriname Podgorica Montenegro 
Paramaribo Suriname Quito Ecuador 
Paramaribo Suriname Rabat Marocco 
Paramaribo Suriname Riga Lettonia 
Paramaribo Suriname Roma Italia 
Paramaribo Suriname Roseau Dominica 
Paramaribo Suriname Santiago Cile 
Paramaribo Suriname Skopje Macedonia 
Paramaribo Suriname Sofia Bulgaria 
Paramaribo Suriname Stoccolma Svezia 
Paramaribo Suriname Suva Fiji 
Paramaribo Suriname Taipei Taiwan 
Paramaribo Suriname Tallinn Estonia 
Paramaribo Suriname Tashkent Uzbekistan 
Paramaribo Suriname Tbilisi Georgia 
Paramaribo Suriname Tegucigalpa Honduras 
Paramaribo Suriname Tehran Iran 
Paramaribo Suriname Thimphu Butan 
Paramaribo Suriname Tirana Albania 
Paramaribo Suriname Tokyo Giappone 
Paramaribo Suriname Tripoli Libia 
Paramaribo Suriname Tunisi Tunisia 
Paramaribo Suriname Vaduz Liechtenstein 
Paramaribo Suriname Valletta Malta 
Paramaribo Suriname Vienna Austria 
Paramaribo Suriname Vientiane Laos 
Paramaribo Suriname Vilnius Lituania 
Paramaribo Suriname Varsavia Polonia 
Paramaribo Suriname Windhoek Namibia 
Paramaribo Suriname Yerevan Armenia 
Paramaribo Suriname Zagabria Croazia 
Paramaribo Suriname Abuja Nigeria 
Paramaribo Suriname Accra Ghana 
Paramaribo Suriname Algeri Algeria 
Paramaribo Suriname Amman Giordania 
Paramaribo Suriname Ankara Turchia 
Paramaribo Suriname Antananarivo Madagascar 
Paramaribo Suriname Apia Samoa 
Parigi Francia Podgorica Montenegro 
Parigi Francia Quito Ecuador 
Parigi Francia Rabat Marocco 
Parigi Francia Riga Lettonia 
Parigi Francia Roseau Dominica 
Parigi Francia Santiago Cile 
Parigi Francia Skopje Macedonia 
Parigi Francia Sofia Bulgaria 
Parigi Francia Suva Fiji 
Parigi Francia Taipei Taiwan 
Parigi Francia Tallinn Estonia 
Parigi Francia Tashkent Uzbekistan 
Parigi Francia Tbilisi Georgia 
Parigi Francia Tegucigalpa Honduras 
Parigi Francia Thimphu Butan 
Parigi Francia Tirana Albania 
Parigi Francia Tripoli Libia 
Parigi Francia Tunisi Tunisia 
Parigi Francia Vaduz Liechtenstein 
Parigi Francia Valletta Malta 
Parigi Francia Vienna Austria 
Parigi Francia Vientiane Laos 
Parigi Francia Vilnius Lituania 
Parigi Francia Varsavia Polonia 
Parigi Francia Windhoek Namibia 
Parigi Francia Yerevan Armenia 
Parigi Francia Zagabria Croazia 
Parigi Francia Abuja Nigeria 
Parigi Francia Accra Ghana 
Parigi Francia Algeri Algeria 
Parigi Francia Amman Giordania 
Parigi Francia Ankara Turchia 
Parigi Francia Antananarivo Madagascar 
Parigi Francia Apia Samoa 
Parigi Francia Ashgabat Turkmenistan 
Podgorica Montenegro Quito Ecuador 
Podgorica Montenegro Rabat Marocco 
Podgorica Montenegro Riga Lettonia 
Podgorica Montenegro Roma Italia 
Podgorica Montenegro Roseau Dominica 
Podgorica Montenegro Santiago Cile 
Podgorica Montenegro Skopje Macedonia 
Podgorica Montenegro Sofia Bulgaria 
Podgorica Montenegro Stoccolma Svezia 
Podgorica Montenegro Suva Fiji 
Podgorica Montenegro Taipei Taiwan 
Podgorica Montenegro Tallinn Estonia 
Podgorica Montenegro Tashkent Uzbekistan 
Podgorica Montenegro Tbilisi Georgia 
Podgorica Montenegro Tegucigalpa Honduras 
Podgorica Montenegro Tehran Iran 
Podgorica Montenegro Thimphu Butan 
Podgorica Montenegro Tirana Albania 
Podgorica Montenegro Tokyo Giappone 
Podgorica Montenegro Tripoli Libia 
Podgorica Montenegro Tunisi Tunisia 
Podgorica Montenegro Vaduz Liechtenstein 
Podgorica Montenegro Valletta Malta 
Podgorica Montenegro Vienna Austria 
Podgorica Montenegro Vientiane Laos 
Podgorica Montenegro Vilnius Lituania 
Podgorica Montenegro Varsavia Polonia 
Podgorica Montenegro Windhoek Namibia 
Podgorica Montenegro Yerevan Armenia 
Podgorica Montenegro Zagabria Croazia 
Podgorica Montenegro Abuja Nigeria 
Podgorica Montenegro Accra Ghana 
Podgorica Montenegro Algeri Algeria 
Podgorica Montenegro Amman Giordania 
Podgorica Montenegro Ankara Turchia 
Podgorica Montenegro Antananarivo Madagascar 
Podgorica Montenegro Apia Samoa 
Podgorica Montenegro Ashgabat Turkmenistan 
Podgorica Montenegro Asmara Eritrea 
Quito Ecuador Rabat Marocco 
Quito Ecuador Riga Lettonia 
Quito Ecuador Roma Italia 
Quito Ecuador Roseau Dominica 
Quito Ecuador Santiago Cile 
Quito Ecuador Skopje Macedonia 
Quito Ecuador Sofia Bulgaria 
Quito Ecuador Stoccolma Svezia 
Quito Ecuador Suva Fiji 
Quito Ecuador Taipei Taiwan 
Quito Ecuador Tallinn Estonia 
Quito Ecuador Tashkent Uzbekistan 
Quito Ecuador Tbilisi Georgia 
Quito Ecuador Tegucigalpa Honduras 
Quito Ecuador Tehran Iran 
Quito Ecuador Thimphu Butan 
Quito Ecuador Tirana Albania 
Quito Ecuador Tokyo Giappone 
Quito Ecuador Tripoli Libia 
Quito Ecuador Tunisi Tunisia 
Quito Ecuador Vaduz Liechtenstein 
Quito Ecuador Valletta Malta 
Quito Ecuador Vienna Austria 
Quito Ecuador Vientiane Laos 
Quito Ecuador Vilnius Lituania 
Quito Ecuador Varsavia Polonia 
Quito Ecuador Windhoek Namibia 
Quito Ecuador Yerevan Armenia 
Quito Ecuador Zagabria Croazia 
Quito Ecuador Abuja Nigeria 
Quito Ecuador Accra Ghana 
Quito Ecuador Algeri Algeria 
Quito Ecuador Amman Giordania 
Quito Ecuador Ankara Turchia 
Quito Ecuador Antananarivo Madagascar 
Quito Ecuador Apia Samoa 
Quito Ecuador Ashgabat Turkmenistan 
Quito Ecuador Asmara Eritrea 
Quito Ecuador Astana Kazakistan 
Rabat Marocco Riga Lettonia 
Rabat Marocco Roma Italia 
Rabat Marocco Roseau Dominica 
Rabat Marocco Santiago Cile 
Rabat Marocco Skopje Macedonia 
Rabat Marocco Sofia Bulgaria 
Rabat Marocco Stoccolma Svezia 
Rabat Marocco Suva Fiji 
Rabat Marocco Taipei Taiwan 
Rabat Marocco Tallinn Estonia 
Rabat Marocco Tashkent Uzbekistan 
Rabat Marocco Tbilisi Georgia 
Rabat Marocco Tegucigalpa Honduras 
Rabat Marocco Tehran Iran 
Rabat Marocco Thimphu Butan 
Rabat Marocco Tirana Albania 
Rabat Marocco Tokyo Giappone 
Rabat Marocco Tripoli Libia 
Rabat Marocco Tunisi Tunisia 
Rabat Marocco Vaduz Liechtenstein 
Rabat Marocco Valletta Malta 
Rabat Marocco Vienna Austria 
Rabat Marocco Vientiane Laos 
Rabat Marocco Vilnius Lituania 
Rabat Marocco Varsavia Polonia 
Rabat Marocco Windhoek Namibia 
Rabat Marocco Yerevan Armenia 
Rabat Marocco Zagabria Croazia 
Rabat Marocco Abuja Nigeria 
Rabat Marocco Accra Ghana 
Rabat Marocco Algeri Algeria 
Rabat Marocco Amman Giordania 
Rabat Marocco Ankara Turchia 
Rabat Marocco Antananarivo Madagascar 
Rabat Marocco Apia Samoa 
Rabat Marocco Ashgabat Turkmenistan 
Rabat Marocco Asmara Eritrea 
Rabat Marocco Astana Kazakistan 
Rabat Marocco Atene Grecia 
Riga Lettonia Roma Italia 
Riga Lettonia Roseau Dominica 
Riga Lettonia Santiago Cile 
Riga Lettonia Skopje Macedonia 
Riga Lettonia Sofia Bulgaria 
Riga Lettonia Stoccolma Svezia 
Riga Lettonia Suva Fiji 
Riga Lettonia Taipei Taiwan 
Riga Lettonia Tallinn Estonia 
Riga Lettonia Tashkent Uzbekistan 
Riga Lettonia Tbilisi Georgia 
Riga Lettonia Tegucigalpa Honduras 
Riga Lettonia Tehran Iran 
Riga Lettonia Thimphu Butan 
Riga Lettonia Tirana Albania 
Riga Lettonia Tokyo Giappone 
Riga Lettonia Tripoli Libia 
Riga Lettonia Tunisi Tunisia 
Riga Lettonia Vaduz Liechtenstein 
Riga Lettonia Valletta Malta 
Riga Lettonia Vienna Austria 
Riga Lettonia Vientiane Laos 
Riga Lettonia Vilnius Lituania 
Riga Lettonia Varsavia Polonia 
Riga Lettonia Windhoek Namibia 
Riga Lettonia Yerevan Armenia 
Riga Lettonia Zagabria Croazia 
Riga Lettonia Abuja Nigeria 
Riga Lettonia Accra Ghana 
Riga Lettonia Algeri Algeria 
Riga Lettonia Amman Giordania 
Riga Lettonia Ankara Turchia 
Riga Lettonia Antananarivo Madagascar 
Riga Lettonia Apia Samoa 
Riga Lettonia Ashgabat Turkmenistan 
Riga Lettonia Asmara Eritrea 
Riga Lettonia Astana Kazakistan 
Riga Lettonia Atene Grecia 
Riga Lettonia Baghdad Iraq 
Roma Italia Roseau Dominica 
Roma Italia Santiago Cile 
Roma Italia Skopje Macedonia 
Roma Italia Sofia Bulgaria 
Roma Italia Suva Fiji 
Roma Italia Taipei Taiwan 
Roma Italia Tallinn Estonia 
Roma Italia Tashkent Uzbekistan 
Roma Italia Tbilisi Georgia 
Roma Italia Tegucigalpa Honduras 
Roma Italia Thimphu Butan 
Roma Italia Tirana Albania 
Roma Italia Tripoli Libia 
Roma Italia Tunisi Tunisia 
Roma Italia Vaduz Liechtenstein 
Roma Italia Valletta Malta 
Roma Italia Vienna Austria 
Roma Italia Vientiane Laos 
Roma Italia Vilnius Lituania 
Roma Italia Varsavia Polonia 
Roma Italia Windhoek Namibia 
Roma Italia Yerevan Armenia 
Roma Italia Zagabria Croazia 
Roma Italia Abuja Nigeria 
Roma Italia Accra Ghana 
Roma Italia Algeri Algeria 
Roma Italia Amman Giordania 
Roma Italia Ankara Turchia 
Roma Italia Antananarivo Madagascar 
Roma Italia Apia Samoa 
Roma Italia Ashgabat Turkmenistan 
Roma Italia Asmara Eritrea 
Roma Italia Astana Kazakistan 
Roma Italia Baku Azerbaijan 
Roseau Dominica Santiago Cile 
Roseau Dominica Skopje Macedonia 
Roseau Dominica Sofia Bulgaria 
Roseau Dominica Stoccolma Svezia 
Roseau Dominica Suva Fiji 
Roseau Dominica Taipei Taiwan 
Roseau Dominica Tallinn Estonia 
Roseau Dominica Tashkent Uzbekistan 
Roseau Dominica Tbilisi Georgia 
Roseau Dominica Tegucigalpa Honduras 
Roseau Dominica Tehran Iran 
Roseau Dominica Thimphu Butan 
Roseau Dominica Tirana Albania 
Roseau Dominica Tokyo Giappone 
Roseau Dominica Tripoli Libia 
Roseau Dominica Tunisi Tunisia 
Roseau Dominica Vaduz Liechtenstein 
Roseau Dominica Valletta Malta 
Roseau Dominica Vienna Austria 
Roseau Dominica Vientiane Laos 
Roseau Dominica Vilnius Lituania 
Roseau Dominica Varsavia Polonia 
Roseau Dominica Windhoek Namibia 
Roseau Dominica Yerevan Armenia 
Roseau Dominica Zagabria Croazia 
Roseau Dominica Abuja Nigeria 
Roseau Dominica Accra Ghana 
Roseau Dominica Algeri Algeria 
Roseau Dominica Amman Giordania 
Roseau Dominica Ankara Turchia 
Roseau Dominica Antananarivo Madagascar 
Roseau Dominica Apia Samoa 
Roseau Dominica Ashgabat Turkmenistan 
Roseau Dominica Asmara Eritrea 
Roseau Dominica Astana Kazakistan 
Roseau Dominica Atene Grecia 
Roseau Dominica Baghdad Iraq 
Roseau Dominica Baku Azerbaijan 
Roseau Dominica Bamako Mali 
Santiago Cile Skopje Macedonia 
Santiago Cile Sofia Bulgaria 
Santiago Cile Stoccolma Svezia 
Santiago Cile Suva Fiji 
Santiago Cile Taipei Taiwan 
Santiago Cile Tallinn Estonia 
Santiago Cile Tashkent Uzbekistan 
Santiago Cile Tbilisi Georgia 
Santiago Cile Tegucigalpa Honduras 
Santiago Cile Tehran Iran 
Santiago Cile Thimphu Butan 
Santiago Cile Tirana Albania 
Santiago Cile Tokyo Giappone 
Santiago Cile Tripoli Libia 
Santiago Cile Tunisi Tunisia 
Santiago Cile Vaduz Liechtenstein 
Santiago Cile Valletta Malta 
Santiago Cile Vienna Austria 
Santiago Cile Vientiane Laos 
Santiago Cile Vilnius Lituania 
Santiago Cile Varsavia Polonia 
Santiago Cile Windhoek Namibia 
Santiago Cile Yerevan Armenia 
Santiago Cile Zagabria Croazia 
Santiago Cile Abuja Nigeria 
Santiago Cile Accra Ghana 
Santiago Cile Algeri Algeria 
Santiago Cile Amman Giordania 
Santiago Cile Ankara Turchia 
Santiago Cile Antananarivo Madagascar 
Santiago Cile Apia Samoa 
Santiago Cile Ashgabat Turkmenistan 
Santiago Cile Asmara Eritrea 
Santiago Cile Astana Kazakistan 
Santiago Cile Atene Grecia 
Santiago Cile Baghdad Iraq 
Santiago Cile Baku Azerbaijan 
Santiago Cile Bamako Mali 
Santiago Cile Bangkok Thailandia 
Skopje Macedonia Sofia Bulgaria 
Skopje Macedonia Stoccolma Svezia 
Skopje Macedonia Suva Fiji 
Skopje Macedonia Taipei Taiwan 
Skopje Macedonia Tallinn Estonia 
Skopje Macedonia Tashkent Uzbekistan 
Skopje Macedonia Tbilisi Georgia 
Skopje Macedonia Tegucigalpa Honduras 
Skopje Macedonia Tehran Iran 
Skopje Macedonia Thimphu Butan 
Skopje Macedonia Tirana Albania 
Skopje Macedonia Tokyo Giappone 
Skopje Macedonia Tripoli Libia 
Skopje Macedonia Tunisi Tunisia 
Skopje Macedonia Vaduz Liechtenstein 
Skopje Macedonia Valletta Malta 
Skopje Macedonia Vienna Austria 
Skopje Macedonia Vientiane Laos 
Skopje Macedonia Vilnius Lituania 
Skopje Macedonia Varsavia Polonia 
Skopje Macedonia Windhoek Namibia 
Skopje Macedonia Yerevan Armenia 
Skopje Macedonia Zagabria Croazia 
Skopje Macedonia Abuja Nigeria 
Skopje Macedonia Accra Ghana 
Skopje Macedonia Algeri Algeria 
Skopje Macedonia Amman Giordania 
Skopje Macedonia Ankara Turchia 
Skopje Macedonia Antananarivo Madagascar 
Skopje Macedonia Apia Samoa 
Skopje Macedonia Ashgabat Turkmenistan 
Skopje Macedonia Asmara Eritrea 
Skopje Macedonia Astana Kazakistan 
Skopje Macedonia Atene Grecia 
Skopje Macedonia Baghdad Iraq 
Skopje Macedonia Baku Azerbaijan 
Skopje Macedonia Bamako Mali 
Skopje Macedonia Bangkok Thailandia 
Skopje Macedonia Banjul Gambia 
Sofia Bulgaria Stoccolma Svezia 
Sofia Bulgaria Suva Fiji 
Sofia Bulgaria Taipei Taiwan 
Sofia Bulgaria Tallinn Estonia 
Sofia Bulgaria Tashkent Uzbekistan 
Sofia Bulgaria Tbilisi Georgia 
Sofia Bulgaria Tegucigalpa Honduras 
Sofia Bulgaria Tehran Iran 
Sofia Bulgaria Thimphu Butan 
Sofia Bulgaria Tirana Albania 
Sofia Bulgaria Tokyo Giappone 
Sofia Bulgaria Tripoli Libia 
Sofia Bulgaria Tunisi Tunisia 
Sofia Bulgaria Vaduz Liechtenstein 
Sofia Bulgaria Valletta Malta 
Sofia Bulgaria Vienna Austria 
Sofia Bulgaria Vientiane Laos 
Sofia Bulgaria Vilnius Lituania 
Sofia Bulgaria Varsavia Polonia 
Sofia Bulgaria Windhoek Namibia 
Sofia Bulgaria Yerevan Armenia 
Sofia Bulgaria Zagabria Croazia 
Sofia Bulgaria Abuja Nigeria 
Sofia Bulgaria Accra Ghana 
Sofia Bulgaria Algeri Algeria 
Sofia Bulgaria Amman Giordania 
Sofia Bulgaria Ankara Turchia 
Sofia Bulgaria Antananarivo Madagascar 
Sofia Bulgaria Apia Samoa 
Sofia Bulgaria Ashgabat Turkmenistan 
Sofia Bulgaria Asmara Eritrea 
Sofia Bulgaria Astana Kazakistan 
Sofia Bulgaria Atene Grecia 
Sofia Bulgaria Baghdad Iraq 
Sofia Bulgaria Baku Azerbaijan 
Sofia Bulgaria Bamako Mali 
Sofia Bulgaria Bangkok Thailandia 
Sofia Bulgaria Banjul Gambia 
Sofia Bulgaria Pechino Cina 
Stoccolma Svezia Suva Fiji 
Stoccolma Svezia Taipei Taiwan 
Stoccolma Svezia Tallinn Estonia 
Stoccolma Svezia Tashkent Uzbekistan 
Stoccolma Svezia Tbilisi Georgia 
Stoccolma Svezia Tegucigalpa Honduras 
Stoccolma Svezia Thimphu Butan 
Stoccolma Svezia Tirana Albania 
Stoccolma Svezia Tripoli Libia 
Stoccolma Svezia Tunisi Tunisia 
Stoccolma Svezia Vaduz Liechtenstein 
Stoccolma Svezia Valletta Malta 
Stoccolma Svezia Vienna Austria 
Stoccolma Svezia Vientiane Laos 
Stoccolma Svezia Vilnius Lituania 
Stoccolma Svezia Varsavia Polonia 
Stoccolma Svezia Windhoek Namibia 
Stoccolma Svezia Yerevan Armenia 
Stoccolma Svezia Zagabria Croazia 
Stoccolma Svezia Abuja Nigeria 
Stoccolma Svezia Accra Ghana 
Stoccolma Svezia Algeri Algeria 
Stoccolma Svezia Amman Giordania 
Stoccolma Svezia Ankara Turchia 
Stoccolma Svezia Antananarivo Madagascar 
Stoccolma Svezia Apia Samoa 
Stoccolma Svezia Ashgabat Turkmenistan 
Stoccolma Svezia Asmara Eritrea 
Stoccolma Svezia Astana Kazakistan 
Stoccolma Svezia Baku Azerbaijan 
Stoccolma Svezia Bamako Mali 
