word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
kekurangan,0,2.05,0,2.4
kekusutan,0,2.8,0,2.75
kelabu,0,2.05,0,1.95
keladi,1,1.9,1,1.95
kelahiran,1,2.5,1,2.45
kelainan,0,2.55,0,2.0
kelajuan,3,2.4,3,2.15
kelak,9,1.55,9,1.5
kelakar,1,2.0,1,2.05
kelakuan,2,2.2,2,1.9
kelalaian,0,2.9,0,2.35
kelam,10,1.5,10,1.55
kelam-kabut,0,4.75,0,5.15
kelamaan,2,1.9,2,1.9
kelambu,0,2.7,0,2.8
kelan,8,1.6,8,1.5
kelana,3,1.85,3,1.75
kelancangan,2,2.5,2,2.65
kelancaran,2,2.5,2,2.55
kelang,15,1.25,15,1.3
kelangkang,2,2.45,2,2.8
kelangsungan,0,3.0,0,3.6
kelantangan,1,2.5,1,2.7
kelapa,1,1.9,1,1.9
kelapan,1,1.9,1,1.9
kelapangan,1,2.1,1,2.5
kelaparan,1,1.95,1,2.0
kelasakan,1,2.25,1,2.25
kelasi,1,1.95,1,1.95
kelat,9,1.5,9,1.6
kelayak,1,1.95,1,1.95
kelayakan,1,1.95,1,2.0
kelayuan,2,2.3,2,1.9
kelazatan,0,2.2,0,2.25
kelaziman,0,2.75,0,2.75
keldai,0,2.8,0,1.95
kelebaran,0,2.7,0,2.0
kelebihan,1,2.55,1,2.5
keledar,0,2.65,0,2.55
kelegaan,0,2.4,0,2.2
kelekaan,1,2.45,1,2.0
kelelahan,1,2.25,1,1.95
kelelakian,0,3.7,0,2.85
kelemahan,1,2.25,1,1.95
kelembapan,0,2.85,0,2.8
kelembutan,0,3.45,0,3.05
kelengkang,2,2.7,2,2.8
kelengkapan,0,2.85,0,3.25
kelenjar,0,3.0,0,2.95
kelepasan,1,2.2,1,1.95
kelesuan,0,2.8,0,2.7
keletah,0,2.65,0,2.65
keletihan,1,2.6,1,2.5
kelewatan,0,2.4,0,2.05
keli,7,1.65,7,1.6
kelian,3,1.85,3,1.8
kelibat,0,2.45,0,2.45
kelicikan,1,2.9,1,2.8
kelicinan,1,3.1,1,2.7
kelihatan,0,2.7,0,2.65
keliling,0,2.95,0,2.95
kelima,2,1.9,1,1.9
kelima-lima,0,4.9,0,5.65
kelincahan,0,2.75,0,2.85
kelip,0,2.0,0,1.95
keliru,0,2.55,0,2.4
kelisa,1,2.0,1,1.95
kelmarin,0,3.4,0,2.95
kelolaan,0,2.6,0,2.7
kelompok,0,3.3,0,3.55
kelonggaran,1,3.0,1,3.2
kelongsong,0,3.15,0,3.6
kelontong,0,2.85,0,3.05
kelopak,0,2.55,0,2.6
kelu,2,1.9,2,1.85
keluang,3,1.95,3,1.85
keluar,2,2.0,2,1.95
keluaran,1,2.35,1,1.95
keluarga,0,3.6,0,2.85
keluasan,5,1.95,5,1.8
kelucahan,0,2.45,0,2.4
kelucuan,0,2.7,0,2.45
keluh,2,1.9,2,1.85
keluh-kesah,0,4.95,0,5.65
keluhan,0,2.15,0,2.0
keluli,0,2.55,0,2.35
kelulusan,0,2.65,0,2.55
kelunakan,0,2.45,0,2.45
keluwesan,1,2.6,1,3.05
kemahiran,1,2.5,1,2.45
kemahuan,2,2.4,2,2.2
kemajuan,3,2.35,3,2.1
kemakmuran,0,3.4,0,3.15
kemaksiatan,0,4.25,0,3.75
kemala,1,1.95,0,1.9
kemalangan,1,2.1,1,2.4
kemaluan,2,2.35,2,1.95
kemampuan,0,2.85,0,2.7
kemang,9,1.55,9,1.5
kemanisan,0,2.7,0,2.65
kemantapan,0,2.7,0,2.8
kemanusiaan,0,4.2,0,3.65
kemaraan,0,1.95,0,1.95
kemarahan,2,1.85,2,1.9
kemarau,0,2.55,0,2.55
kemaruk,0,2.85,0,2.85
kemas,6,1.65,6,1.65
kemasan,0,1.95,0,1.95
kemasukan,0,2.8,0,2.6
kemasyarakatan,0,4.75,0,5.2
kemasyhuran,0,3.5,0,3.7
kematangan,2,2.25,2,2.4
kematian,0,2.65,0,2.15
kemaujudan,0,3.65,0,3.35
kembala,3,1.9,3,1.85
kembali,1,2.55,1,2.3
kembalian,0,2.85,0,2.6
kembang,5,1.75,5,1.7
kembangan,1,2.0,1,1.95
kembar,4,1.8,4,1.8
kembara,2,2.05,2,1.85
kembung,1,1.95,1,2.0
kemegahan,0,2.1,0,2.05
kemeja,0,2.6,0,2.6
kemelaratan,0,3.05,0,3.05
kemelayuan,0,3.35,0,2.9
kemelesetan,0,4.15,0,4.25
kemelut,0,2.85,0,2.85
kemenangan,2,2.15,2,2.35
kementahan,0,2.8,0,2.6
kementerian,0,4.3,0,3.6
kemenyan,0,2.85,0,2.95
kemerahan,3,2.3,3,1.75
kemerdekaan,0,3.75,0,3.75
kemerduan,0,3.2,0,2.9
kemeriahan,0,3.25,0,2.55
kemerosotan,0,3.85,0,3.9
kemesraan,0,2.95,0,2.85
kemestian,0,3.05,0,2.85
kemewahan,1,2.55,1,2.2
kemiskinan,0,3.6,0,3.4
kempas,2,1.9,2,1.85
kempis,1,2.45,1,2.35
kempunan,0,2.9,0,2.45
kemuafakatan,0,4.9,0,4.45
kemudahan,2,2.2,2,2.2
kemudaratan,0,3.2,0,3.1
kemudi,0,2.55,0,2.55
kemuflisan,0,3.85,0,3.55
kemujaraban,0,3.6,0,3.6
kemuliaan,0,2.95,0,2.8
kemunafikan,0,3.9,0,3.7
kemunasabahan,0,4.8,0,4.8
kemuncak,1,3.4,1,3.1
kemunculan,0,3.75,0,3.55
kemungkinan,1,3.45,1,3.45
kemungkiran,1,3.5,1,3.65
kemuning,0,2.85,0,2.85
kemurahan,4,1.95,4,2.0
kemuraman,2,2.45,2,2.5
kemurnian,1,3.05,1,2.7
kemurungan,0,2.8,0,2.85
kemusnahan,0,2.8,0,2.8
kena,2,1.7,1,1.7
kenaikan,0,2.7,0,2.2
kenakalan,0,2.65,0,2.7
kenal,6,1.65,6,1.65
kenalan,2,1.9,2,1.95
kenamaan,3,1.85,3,1.85
kenan,8,1.55,8,1.55
kenang,17,1.0,17,1.0
kenanga,0,1.9,0,1.9
kenangan,4,1.75,4,1.8
kenari,2,1.9,2,1.9
kenas,8,1.55,8,1.6
kencana,2,2.5,1,2.15
kencang,2,1.9,2,1.75
kencing,1,2.3,1,1.95
kendali,0,2.8,0,2.45
kendalian,0,2.9,0,2.8
kenderaan,1,2.85,1,2.85
kendung,3,1.85,3,1.9
kendur,2,2.35,2,2.45
kenduri,0,2.7,0,2.4
kenegaraan,0,2.95,0,2.9
kenegerian,0,3.9,0,3.6
kenek,4,1.8,4,1.9
kenes,6,1.7,6,2.1
kenikmatan,0,3.3,0,3.2
kening,10,1.5,10,1.6
kenit,6,1.7,6,1.85
kental,2,1.9,2,1.9
kentang,7,1.65,7,1.6
kenyang,1,1.9,1,1.85
kenyat,1,2.05,1,2.05
kenyataan,0,2.75,0,2.7
kepadatan,0,2.2,0,2.25
kepahitan,0,2.6,0,2.6
kepahlawanan,0,4.55,0,4.5
kepakaran,1,2.25,1,2.25
kepala,1,1.95,0,1.95
kepalang,0,2.45,0,2.55
kepanasan,1,2.5,1,2.45
kepang,9,1.55,9,1.5
kepantasan,0,2.75,0,2.7
kepastian,0,3.05,0,2.8
kepatuhan,0,2.8,0,2.55
kepayahan,0,2.2,0,2.25
kepedihan,1,2.75,1,2.65
kepegawaian,0,3.9,0,3.85
kepejalan,0,2.45,0,2.4
kepekaan,1,2.55,1,2.25
kepekatan,2,2.2,2,1.95
kepelbagaian,0,4.6,0,4.0
kepemimpinan,0,4.65,0,4.6
kepenatan,3,2.15,3,2.05
kepentingan,0,3.0,0,3.25
kepercayaan,0,3.8,0,3.7
keperibadian,0,4.75,0,4.3
keperitan,0,2.65,0,2.6
keperkasaan,0,3.4,0,3.0
keperluan,0,3.45,0,2.9
keperwiraan,0,3.8,0,3.7
kepesatan,2,2.25,2,2.05
kepetahan,0,2.75,0,2.1
kepimpinan,0,3.45,0,3.25
kepincangan,0,3.0,0,2.95
keping,5,1.75,5,1.75
kepingan,1,2.35,1,2.25
kepingin,0,2.8,0,2.7
kepintaran,0,2.85,0,2.9
kepit,4,1.8,4,1.85
kepompong,0,3.4,0,3.65
kepong,1,1.95,1,1.9
keporak-perandaan,0,7.7,0,8.1
keprihatinan,0,4.8,0,4.55
kepuasan,2,2.2,2,1.95
kepudaran,0,2.55,0,2.5
kepulan,2,2.1,2,2.15
kepulangan,0,2.55,0,2.65
kepulauan,0,2.95,0,2.75
kepungan,2,2.15,2,2.15
kepunyaan,0,2.9,0,2.8
kepupusan,1,2.75,1,2.75
keputeraan,0,3.45,0,3.45
keputusan,1,2.75,1,2.65
kera,4,1.5,4,1.5
kerabat,1,2.35,1,2.2
keracunan,0,2.8,0,2.75
keraguan,0,2.45,0,2.0
kerah,10,1.45,10,1.4
kerahan,2,1.9,2,1.85
keraian,0,2.3,0,1.8
kerajaan,0,2.0,0,2.0
kerajinan,0,2.8,0,2.65
kerak,10,1.45,10,1.4
kerakusan,0,2.75,0,2.5
kerakyatan,0,3.0,0,3.0
keramahan,0,2.0,0,1.95
keramaian,1,2.7,1,2.15
keramat,1,1.95,1,1.95
kerancakan,0,2.8,0,2.8
keranda,1,2.4,0,2.05
kerang,17,1.1,17,1.25
kerangka,1,2.15,1,2.2
kerani,1,1.95,1,1.85
keranjang,0,2.65,0,2.65
keranji,0,2.8,0,2.65
kerap,10,1.45,10,1.5
kerapuhan,0,2.55,0,2.5
keras,12,1.35,12,1.3
kerat,11,1.35,11,1.4
keratan,1,1.95,1,1.9
kerawang,0,2.2,0,2.55
kerbang,3,1.85,3,1.8
kerdas,1,2.1,1,1.9
kerdil,0,2.85,0,2.65
kerdipan,0,2.9,0,2.8
keredaan,1,2.65,1,2.45
keremajaan,1,3.1,0,2.9
kerenah,1,2.7,1,2.4
kerepek,0,3.0,0,3.15
keresahan,0,2.25,0,2.1
kereta,0,2.1,0,2.0
keretakan,0,2.6,0,2.25
keretapi,0,3.2,0,2.85
kerian,2,1.85,2,1.8
keriangan,0,2.55,0,2.35
keributan,0,2.9,0,2.7
kerikil,0,3.25,0,2.95
kerinduan,0,3.2,0,2.95
kering,7,1.65,7,1.7
keringat,1,2.55,1,2.55
keris,3,1.85,3,1.95
kerisauan,0,2.9,0,2.75
keriuhan,0,2.85,0,2.65
kerja,0,2.0,0,1.95
kerjasama,0,3.6,0,3.55
kerjaya,1,2.4,0,2.25
keroh,2,1.9,2,1.85
kerohanian,0,3.85,0,3.3
keroncong,0,2.95,0,2.95
kerongsang,0,2.85,0,3.15
kerosakan,0,2.65,0,2.6
kerpai,0,2.7,0,2.0
kertas,1,1.95,1,1.9
kertuk,0,2.7,0,2.2
keruan,2,1.9,2,1.85
kerudung,0,2.9,0,2.8
kerugian,0,2.7,0,2.5
keruh,3,1.85,3,1.85
kerukunan,0,2.7,0,2.65
kerumitan,0,2.95,0,2.85
keruntuhan,0,2.8,0,2.7
kerusi,0,2.6,0,2.05
kesabaran,1,2.05,1,2.1
kesahihan,0,2.55,0,2.55
kesakitan,0,2.75,0,2.7
kesaksamaan,0,3.6,0,3.6
kesaktian,0,2.85,0,2.8
kesal,5,1.75,5,1.75
kesalahan,1,2.0,1,2.05
kesalan,1,1.95,1,1.95
kesamaan,3,1.8,3,1.8
kesamaran,1,1.9,1,1.9
kesampaian,0,3.15,0,2.65
kesan,6,1.7,6,1.65
kesanggupan,0,3.05,0,3.35
kesangsian,0,2.95,0,2.95
kesantunan,0,3.0,0,2.85
kesarjanaan,0,3.95,0,3.85
kesasaan,1,1.95,1,1.95
kesat,7,1.65,7,1.65
kesatuan,0,2.45,0,2.05
kesayangan,0,2.1,0,2.6
kesedaran,1,2.2,1,2.15
kesederhanaan,0,5.15,0,4.7
kesediaan,1,2.65,1,2.35
kesedihan,1,2.65,1,2.3
kesefahaman,0,3.4,0,3.4
kesegaran,1,2.15,1,2.2
keseimbangan,0,3.45,0,3.6
kesejagatan,0,3.35,0,3.35
kesejahteraan,0,4.95,0,4.85
kesejukan,0,2.95,0,2.9
keselamatan,0,3.05,0,3.1
keselesaan,0,3.35,0,3.2
keseluruhan,0,3.9,0,3.85
kesembilan,0,3.3,0,3.1
kesementaraan,0,4.65,0,4.6
kesempatan,1,2.75,1,2.7
kesempitan,1,3.15,1,2.85
kesempurnaan,0,4.65,0,4.25
kesemua,0,3.3,0,2.8
kesenangan,2,2.0,2,2.45
kesendirian,0,3.7,0,3.3
kesengsaraan,0,3.55,0,3.85
kesenian,2,2.4,2,2.35
keseniman,1,2.7,1,2.6
keseorangan,0,2.75,0,2.8
kesepakatan,0,3.05,0,3.15
kesepian,1,2.6,1,2.5
kesepuluh,0,4.0,0,3.85
keserabutan,0,3.5,0,3.5
keseragaman,0,3.35,0,3.3
keseraman,1,2.25,1,2.3
keserasian,0,3.45,0,2.85
keseriusan,0,4.25,0,3.0
keseronokan,0,3.85,0,3.95
kesesakan,0,2.3,0,2.2
kesesuaian,0,3.9,0,2.9
kesetiaan,1,2.75,1,2.55
kesetiakawanan,0,6.3,0,5.7
kesetiausahaan,0,5.95,0,5.45
kesian,2,1.95,2,1.85
kesibukan,0,3.2,0,2.8
kesihatan,0,2.8,0,2.75
kesilapan,0,2.75,0,2.75
kesimpulan,0,3.15,0,3.1
kesinambungan,0,4.45,0,4.55
kesombongan,0,3.3,0,3.65
kesopanan,0,2.85,0,2.85
kesturi,1,2.85,1,2.8
kesuburan,0,2.6,0,2.5
kesucian,1,2.6,1,2.4
kesudahan,2,2.15,2,2.15
kesudian,1,2.45,1,2.25
kesukaan,1,2.2,1,2.15
kesukanan,1,2.3,1,2.3
kesukaran,1,2.0,1,2.0
kesulitan,0,2.9,0,2.75
kesultanan,0,3.25,0,2.95
kesuma,0,2.6,0,2.5
kesumat,0,2.7,0,2.65
kesumba,0,2.9,0,2.75
kesungguhan,0,3.1,0,3.45
kesuntukan,0,2.85,0,2.8
kesunyian,0,3.2,0,2.8
kesuraman,2,2.45,2,2.5
kesusahan,1,2.25,1,2.25
kesusasteraan,0,5.05,0,5.1
kesusilaan,0,3.4,0,3.35
kesyahduan,0,3.25,0,3.85
kesyukuran,0,2.55,0,3.25
ketabahan,0,2.4,0,2.4
ketagih,0,2.7,0,2.75
ketagihan,0,2.45,0,2.55
ketahanan,1,2.3,1,2.3
ketahui,0,3.6,0,3.0
ketajaman,0,2.55,0,2.55
ketakutan,0,2.8,0,2.65
ketakwaan,0,2.9,0,2.9
ketam,5,1.75,5,1.75
ketamadunan,0,3.8,0,3.7
ketamakan,0,2.25,0,2.1
ketampanan,0,2.75,0,2.6
ketandusan,0,3.5,0,3.15
ketangkasan,0,2.95,0,3.05
ketar,4,1.8,4,1.75
ketara,1,1.95,1,1.9
ketat,5,1.75,5,1.7
ketatanegaraan,0,5.95,0,5.55
ketawa,2,1.9,2,2.1
ketegangan,3,2.1,3,2.45
ketegasan,1,2.15,1,2.15
keteguhan,0,2.6,0,2.7
ketekunan,0,2.85,0,2.8
ketelitian,0,3.75,0,3.35
ketempangan,0,3.1,0,2.85
ketemu,0,2.75,0,2.65
ketenangan,5,2.05,5,2.3
ketenatan,3,2.15,3,2.15
ketengah,1,2.75,1,2.7
ketenteraan,0,3.6,0,3.55
ketenteraman,0,4.25,0,4.15
ketentuan,0,3.0,0,2.85
ketepatan,1,2.2,1,2.2
keterampilan,0,4.4,0,4.0
keterangan,2,1.9,2,2.15
keterbatasan,0,4.1,0,3.95
keterbukaan,0,3.85,0,3.85
keterlaluan,0,4.1,0,3.75
keterlanjuran,0,5.4,0,4.7
keterpaksaan,0,4.05,0,3.9
ketertiban,0,3.6,0,3.35
ketetapan,0,2.4,0,2.45
ketewasan,0,2.55,0,2.3
ketiadaan,0,3.35,0,2.8
ketibaan,0,2.8,0,2.65
ketidak,0,2.9,0,2.85
ketidakadilan,0,5.1,0,4.9
ketidakcekapan,0,5.5,0,5.35
ketidakjujuran,0,6.0,0,5.6
ketidakpastian,0,6.0,0,5.15
ketidakpuasan,0,5.35,0,4.65
ketidaksamaan,0,4.5,0,4.4
ketidakseimbangan,0,6.5,0,6.9
ketidaksesuaian,0,6.55,0,5.65
ketidakstabilan,0,6.05,0,5.95
ketidaktentuan,0,6.2,0,5.7
ketidakupayaan,0,5.4,0,5.25
ketiduran,1,2.85,1,2.85
ketiga,0,2.5,0,2.4
ketik,4,1.8,4,1.9
ketimuran,1,2.9,1,2.9
keting,5,1.75,5,1.8
ketinggalan,0,3.1,0,3.25
ketinggian,0,3.7,0,3.45
ketokohan,0,2.7,0,3.25
ketola,0,2.5,0,2.55
ketot,0,2.2,0,1.95
ketrampilan,0,4.0,0,3.6
ketua,3,1.85,3,1.9
ketuanan,1,2.4,1,2.25
ketuhanan,2,2.6,2,2.6
ketuhar,0,2.8,0,2.65
ketujuh,0,3.0,0,2.95
ketukangan,0,2.35,0,2.5
ketulan,1,2.25,1,2.05
ketumpatan,0,2.9,0,2.8
ketumpulan,0,3.05,0,2.85
ketupat,0,2.7,0,2.65
keturunan,0,2.9,0,2.65
keunggulan,0,3.4,0,3.5
keuntungan,0,2.95,0,2.95
keupayaan,0,2.75,0,2.75
keusahawanan,0,4.65,0,4.65
keutamaan,0,2.7,0,2.7
keutuhan,0,2.55,0,2.4
keuzuran,0,2.7,0,2.7
kewajaran,0,2.4,0,2.4
kewajipan,0,2.9,0,2.85
kewangan,3,1.85,3,2.15
kewanitaan,0,3.85,0,3.35
kewarasan,0,2.55,0,2.6
kewarganegaraan,0,6.45,0,6.2
kewartawanan,0,4.35,0,4.35
kewibawaan,0,3.65,0,3.7
kewujudan,0,2.85,0,2.8
keyakinan,0,3.0,0,2.8
kezaliman,0,2.9,0,2.9
khabar,3,1.85,11,2.1
khair,0,2.15,0,2.0
khairat,0,2.2,1,2.55
khalayak,0,2.8,0,3.45
khalifah,0,2.95,0,3.35
khalis,1,1.95,4,2.4
khalwat,0,2.65,0,2.8
khas,6,1.7,9,1.9
khasiat,1,2.75,1,2.8
khayal,0,2.0,5,2.35
khayalan,0,2.35,0,2.9
khazanah,0,2.95,0,3.55
khemah,0,2.0,1,2.6
khianat,0,2.9,0,2.9
khidmat,0,2.9,1,2.85
khilaf,0,2.15,1,2.85
khuatir,0,3.55,0,3.35
khusus,0,2.8,0,2.8
khusyuk,0,2.9,0,3.6
khutbah,0,2.8,0,3.5
kiah,3,1.85,3,1.7
kiamat,0,2.7,0,1.95
kiambang,0,3.15,0,2.45
kian,8,1.6,8,1.65
kiasan,2,2.1,2,1.9
kiasi,0,2.45,0,2.0
kiat,6,1.7,6,1.65
kibar,1,1.95,2,1.95
kibaran,1,2.2,1,2.05
kiblat,0,2.55,0,2.5
kicap,0,2.0,0,2.0
kicauan,1,2.85,1,2.6
kidal,0,2.0,0,2.0
kifayah,0,2.85,0,2.9
kijang,4,1.8,4,1.8
kikis,0,2.0,0,2.0
kilang,8,1.6,8,1.65
kilas,3,1.85,3,1.85
kilat,5,1.7,5,1.7
kilau,3,1.85,3,1.75
kilauan,1,2.85,1,2.3
kimia,0,2.95,0,2.1
kimpalan,0,2.7,0,2.7
kinang,5,1.7,5,1.7
kini,2,1.85,2,1.8
kipas,3,1.85,3,1.85
kira,4,1.8,3,1.8
kiraan,0,2.4,0,2.0
kirana,0,2.45,0,2.0
kiri,7,1.6,7,1.55
kirim,1,2.05,1,1.9
kiriman,0,2.85,0,2.7
kisah,1,1.95,2,1.85
kita,6,1.65,4,1.65
kitab,0,1.95,0,1.95
kitaran,1,2.5,1,2.4
kiting,1,1.95,1,2.25
klise,0,2.95,0,2.85
kobar,1,1.95,2,1.95
kocek,0,2.8,0,2.3
kojol,1,2.1,1,2.3
koki,1,1.95,1,1.95
kokol,1,1.95,1,2.05
kol,4,1.8,4,1.85
kolam,2,1.9,2,1.9
kompang,1,2.2,2,2.4
komplot,0,3.75,0,3.65
kompol,0,2.8,0,2.65
konco,0,2.95,0,2.8
kongkang,3,2.2,3,2.55
kongsi,0,2.75,0,2.85
konon,0,2.1,0,2.25
kontang,1,1.95,1,1.95
konyol,0,2.85,0,2.7
kop,5,1.7,5,1.8
korban,0,2.8,0,2.6
korek,1,1.95,1,2.0
kosong,1,1.95,1,2.15
kota,4,1.75,4,1.75
kotak,3,1.75,3,1.75
kotak-katik,0,5.6,0,6.25
kotor,0,2.0,0,2.3
koya,4,1.7,4,1.7
koyak,2,1.85,2,1.85
koyan,5,1.7,5,1.8
kuah,12,1.4,12,1.4
kuak,9,1.55,9,1.6
kuala,3,1.85,3,1.75
kuali,1,2.25,1,1.9
kuam,7,1.65,7,1.7
kuang,11,1.45,11,1.6
kuas,11,1.4,11,1.35
kuasa,3,1.8,3,1.75
kuat,8,1.6,8,1.65
kubang,4,1.75,4,1.7
kubis,0,2.15,0,1.9
kubu,4,1.8,4,1.75
kubur,6,1.7,6,1.65
kuburan,0,2.55,0,2.55
kucar,0,2.0,0,2.0
kucar-kacir,0,5.75,0,6.45
kucing,0,2.25,0,1.95
kucup,1,1.95,1,1.95
kuda,6,1.65,5,1.65
kudis,2,1.9,2,1.85
kudrat,0,2.55,0,2.55
kudung,1,1.95,1,1.9
kudus,2,1.9,2,1.9
kufur,2,1.9,2,1.9
kugiran,0,2.75,0,2.75
kuih,1,1.95,1,1.75
kuih-muih,0,5.85,0,5.5
kuil,1,1.95,1,1.85
kuis,3,1.85,3,1.65
kuisan,0,2.6,0,2.15
kuku,7,1.6,7,1.6
kukuh,0,2.35,0,1.9
kula,7,1.65,0,1.6
kulambai,0,3.1,0,3.45
kuliah,0,2.65,0,2.3
kulim,1,1.95,1,1.95
kulintang,0,3.3,0,3.4
kulit,2,1.9,2,1.9
kulub,1,1.95,1,1.95
kulur,4,1.8,4,1.8
kuma,5,1.65,3,1.65
kuman,1,1.9,1,1.9
kumbahan,0,2.65,0,2.75
kumbang,3,1.75,3,1.75
kumin,1,1.95,1,1.95
kumpuan,1,2.85,1,2.55
kumpul,1,2.5,1,2.35
kumpulan,0,2.7,0,2.55
kumuh,0,2.0,0,1.95
kunang,6,1.7,6,1.7
kunci,1,2.35,1,1.95
kundi,2,2.05,2,1.85
kundur,2,1.85,2,2.0
kung,11,1.4,11,1.8
kuning,2,1.9,2,1.85
kunjung,1,2.05,1,2.05
kunjungan,1,2.6,1,2.65
kuno,0,2.0,0,1.95
kuntum,0,2.5,0,2.5
kuntuman,0,2.75,0,2.7
kupas,2,1.9,2,1.9
kupasan,0,2.55,0,2.5
kupu,4,1.8,4,1.8
kurang,8,1.6,8,1.6
kurau,2,1.9,2,1.9
kurik,1,1.95,1,2.0
kurma,0,2.3,0,1.95
kurnia,0,2.9,0,2.7
kurniaan,0,3.75,0,3.1
kurun,5,1.75,5,1.75
kurung,6,1.7,6,1.7
kurus,5,1.7,5,1.75
kus,2,1.85,2,1.75
kusa,6,1.6,5,1.55
kusam,1,1.9,1,1.9
kutip,0,2.0,0,2.0
kutipan,0,2.75,0,2.65
kutu,6,1.7,6,1.65
kutuk,0,2.0,0,1.95
kutukan,0,2.55,0,2.5
kuyu,5,1.75,5,1.7
kuyup,1,1.95,1,1.9
laba,10,1.4,3,1.4
labah,3,1.75,3,1.75
labi,8,1.6,8,1.55
labu,10,1.45,10,1.35
labuh,4,1.8,4,1.75
labur,5,1.75,5,1.75
lada,10,1.35,9,1.4
ladang,11,1.4,11,1.45
laden,2,1.8,2,1.95
ladung,1,1.95,1,1.9
lafaz,0,2.0,0,2.0
laga,14,1.25,12,1.25
lagak,4,1.7,4,1.7
lagi,7,1.65,7,1.6
lagu,10,1.5,10,1.5
lah,10,1.4,10,1.4
lahir,4,1.8,4,1.85
lahiriah,0,3.6,0,3.5
lai,1,1.95,1,1.55
lain,0,1.9,0,1.7
laju,7,1.6,7,1.6
laka,13,1.25,12,1.2
lakar,10,1.4,10,1.4
lakaran,2,1.9,2,1.9
laknatullah,0,5.75,0,5.7
lakon,2,1.9,2,2.0
lakonan,1,2.4,1,2.7
laksa,1,1.9,1,1.9
laksamana,0,4.05,0,3.7
laksana,0,2.75,0,2.75
laku,12,1.35,12,1.35
lala,16,1.05,15,1.05
lalai,6,1.7,6,1.7
lalang,14,1.2,14,1.3
lalat,1,1.9,1,1.7
lali,14,1.3,14,1.25
lalu,13,1.3,13,1.35
laluan,2,2.05,2,1.9
lama,12,1.35,9,1.3
lamar,9,1.45,9,1.45
lamaran,3,1.8,3,1.8
lambaian,0,2.85,0,2.5
lambakan,0,2.4,0,2.45
lambang,5,1.7,5,1.75
lambat,2,1.9,2,1.95
lambat-laun,0,4.15,0,4.7
lambung,5,1.75,5,1.8
lambungan,1,2.3,1,2.5
lamin,3,1.8,3,1.7
lampai,4,1.8,4,1.85
lampau,2,2.15,2,1.9
lampir,1,2.05,1,1.95
lampiran,0,2.7,0,2.65
lampu,3,1.8,3,1.85
lampung,2,1.9,2,2.05
lamunan,1,2.5,1,2.35
lancang,3,1.85,3,1.9
lancar,2,1.9,2,1.95
landa,7,1.55,5,1.55
landai,4,1.75,4,1.75
landasan,0,2.55,0,2.55
lang,14,1.15,14,1.2
langau,1,1.9,1,1.95
langgan,1,1.95,1,1.95
langganan,0,2.7,0,2.75
langgar,4,1.75,4,1.75
langit,0,2.0,0,2.15
langkah,3,1.85,3,1.85
langkahan,0,2.5,0,2.5
langkap,5,1.75,5,1.75
langkat,4,1.75,4,1.75
langsai,0,2.0,0,2.05
langsing,2,2.45,2,2.75
langsir,1,2.3,1,2.5
langsuir,0,3.8,0,3.15
langsung,1,2.75,1,2.7
lanjut,0,2.6,0,2.45
lanjutan,0,3.0,0,2.75
lantai,4,1.8,4,1.7
lantak,3,1.85,3,1.85
lantang,7,1.65,7,1.75
lantaran,2,1.95,2,1.9
lantas,4,1.8,4,1.8
lantik,3,1.95,3,1.9
lantikan,0,2.7,0,2.65
lanting,4,1.8,4,1.85
lantunan,0,2.6,0,2.55
lanun,2,1.9,2,1.95
lap,8,1.6,8,1.6
lapan,7,1.65,7,1.6
lapang,6,1.7,6,1.75
lapangan,2,1.9,2,2.0
lapar,10,1.5,10,1.55
lapis,4,1.8,4,1.85
lapisan,1,2.25,1,2.2
lapor,5,1.75,5,2.0
laporan,0,2.05,0,2.55
lapuk,1,1.9,1,1.95
lara,17,1.05,15,1.05
larangan,3,1.85,3,1.85
laras,3,1.75,3,1.75
lari,15,1.2,15,1.1
larian,3,1.95,3,1.85
laris,5,1.7,5,1.65
larut,4,1.8,4,1.8
lasak,7,1.65,7,1.65
latar,8,1.6,8,1.6
latifah,0,2.85,0,2.8
latih,2,1.9,2,1.9
latihan,0,2.75,0,2.55
lauk,0,1.95,0,1.75
laun,6,1.7,6,1.65
laung,5,1.75,5,1.7
laungan,2,2.0,2,2.0
laut,9,1.55,9,1.55
lautan,2,2.1,2,2.0
lawak,8,1.55,8,1.6
lawan,11,1.4,11,1.45
lawang,13,1.35,13,1.6
lawar,12,1.4,12,1.5
lawat,12,1.4,12,1.45
lawatan,3,1.85,3,1.9
layak,6,1.7,6,1.75
layan,7,1.65,7,1.65
layanan,2,1.9,2,1.9
layang,16,1.15,16,1.3
layangan,7,1.65,7,1.85
layar,11,1.45,11,1.55
layaran,5,1.75,5,1.8
layu,10,1.45,10,1.45
lazat,1,1.95,1,1.9
lazim,0,2.05,0,2.0
lebah,11,1.4,11,1.35
lebai,0,2.0,0,1.75
lebak,9,1.55,9,1.45
lebam,4,1.8,4,1.75
lebar,9,1.5,9,1.5
lebaran,1,1.9,1,1.8
lebat,9,1.55,9,1.4
lebih,3,1.85,3,1.85
lebihan,0,2.7,0,2.65
lebuh,6,1.7,6,1.8
lebur,4,1.8,4,1.8
leceh,2,2.0,2,1.9
ledak,4,1.8,4,1.75
ledakan,0,2.7,0,2.5
ledang,2,1.9,2,1.6
leder,2,2.15,2,2.0
