word	age of acquisition	concreteness
broodrooster	7.11	4.87
broodtrommel	6.83	4.87
broodwinning	10.70	2.33
bros	9.11	3.73
brossen	12.59	2.20
brousse	11.87	3.08
brouwen	10.15	3.27
brouwer	9.94	3.80
brouwerij	10.12	4.00
brouwsel	9.33	3.47
browser	11.84	3.13
bruggenhoofd	13.67	3.13
brugklas	11.06	3.13
brugpensioen	12.50	1.93
bruidsdagen	10.88	2.00
bruidsjapon	9.89	4.27
bruidsjonker	11.56	3.47
bruidsjurk	7.89	4.60
bruidsmeisje	8.10	4.00
bruidssluier	9.00	4.53
bruidssuite	10.83	3.80
bruidstaart	9.00	4.47
bruikbaar	8.20	1.71
bruinkool	9.88	4.58
bruinvis	11.93	4.50
bruis	7.53	4.00
bruisen	7.95	4.07
brulboei	10.00	2.40
brunch	10.78	3.73
brunchen	11.61	3.27
brunette	9.55	4.33
brutaliteit	10.28	2.13
bruuskeren	14.14	2.29
bubbelbad	8.22	4.60
bubbelgum	8.45	4.53
bubbels	7.72	4.47
bucolisch	13.33	2.25
buddy	11.89	2.80
budgettair	13.10	1.87
bufferen	12.56	2.13
bufferstaat	14.18	2.40
buffet	9.06	4.40
bugel	13.88	4.60
buggy	6.11	4.73
bühne	13.92	4.50
buideldier	8.67	4.40
buidelrat	9.65	4.80
buiging	7.22	4.33
buiig	10.25	2.93
buikdansen	9.22	4.27
buikgevoel	9.60	2.00
buikig	11.75	2.50
buikje	5.56	4.47
buiklanding	9.88	3.79
buikloop	10.37	3.87
buikspier	8.94	4.47
buikspreker	8.50	4.13
buil	6.94	4.60
building	12.22	3.47
buitelen	10.60	2.82
buiteling	10.15	3.08
buitenaards	8.89	2.80
buitenaf	8.15	1.93
buitenband	9.83	4.40
buitenbeentje	8.75	2.07
buitendeur	7.56	4.60
buitenechtelijk	11.82	2.07
buitengaan	6.68	3.93
buitengaats	11.75	1.80
buitengewoon	9.94	1.60
buitengooien	8.41	3.87
buitenhuis	8.45	3.60
buitenissig	12.75	1.69
buitenkans	10.72	1.60
buitenkant	7.39	3.47
buitenkomen	6.05	3.33
buitenland	7.22	3.07
buitenlander	9.17	2.73
buitenlands	8.72	2.20
buitenlijn	8.44	3.87
buitenlucht	6.83	3.13
buitenmens	9.67	2.80
buitenmodel	10.81	2.64
buitenom	10.28	2.00
buitenplaats	9.22	3.33
buitenpost	12.69	3.21
buitenschools	9.11	2.00
buitenshuis	8.25	3.13
buitensluiten	8.06	3.13
buitenspel	10.22	3.27
buitenspelen	6.11	3.73
buitensporig	11.40	1.53
buitenste	7.44	2.80
buitenwacht	10.82	2.79
buitenwereld	9.17	2.07
buitenwijk	11.37	3.43
buitenwipper	12.17	4.13
buitenzetten	7.56	3.27
buitmaken	9.50	2.29
buizerd	10.30	4.40
buks	11.00	3.67
bul	13.73	2.33
bulderen	10.06	3.08
bulderend	10.25	2.67
buldog	9.00	4.73
bulk	12.75	3.42
bulken	12.07	2.73
bulldozer	8.15	4.67
bullebak	8.83	2.73
bulletin	12.76	3.82
bullshit	10.83	1.80
bultenaar	9.42	4.29
bumper	9.33	4.67
bundel	9.00	3.73
bundelen	9.94	3.47
bunder	12.33	3.50
bungalow	9.00	4.27
bungelen	9.31	2.93
bunkeren	11.41	2.71
bunzing	12.33	4.00
bups	NA	1.50
bureau	6.61	4.67
bureaucraat	13.29	2.67
bureaucratie	14.00	1.67
bureaucratisch	13.50	1.27
bureel	10.12	4.20
buren	5.78	3.47
burengerucht	11.33	2.29
burg	11.80	4.14
burgemeester	6.94	3.93
burgerij	11.67	2.27
burgeroorlog	10.65	2.93
burgerplicht	11.11	1.27
burgerrecht	12.82	1.93
burgerschap	10.33	1.87
burgervader	12.18	2.64
burgerwacht	12.33	2.93
burggraaf	11.73	3.50
burlesk	15.80	2.30
buro	7.50	4.73
bursaal	18.67	1.86
buschauffeur	7.50	4.33
bushalte	7.94	4.60
bushokje	7.85	4.67
business	11.83	2.00
buskaartje	9.33	4.67
buslichting	11.00	2.91
buslijn	9.45	3.87
bussel	11.08	4.33
busstation	8.56	4.33
bustehouder	11.93	4.50
butaan	14.75	3.85
butagas	14.22	3.67
buts	7.80	3.40
buurjongen	6.72	4.00
buurland	8.67	3.67
buurman	5.75	3.53
buurmeisje	5.89	3.73
buurten	10.56	3.21
buurthuis	9.83	3.33
buurtschap	12.08	1.77
buurtwinkel	8.22	3.67
buurvrouw	6.67	4.40
buut	10.75	3.50
bye	10.78	1.47
cabaret	12.95	3.29
cabaretier	12.78	3.00
cabine	9.17	4.07
cabriolet	11.28	4.67
cacaoboter	10.00	4.53
cachet	13.79	3.40
cachot	11.69	3.62
cactus	7.89	4.87
cadans	12.47	2.56
cadeaubon	9.50	4.47
cadet	11.53	3.08
cafeïne	11.39	3.67
cafeïnevrij	10.70	2.93
cafetaria	7.11	4.47
cahier	11.69	4.36
caissière	10.61	4.36
caisson	12.80	4.25
calamares	13.29	4.50
calamiteit	13.67	2.20
calcium	10.72	3.13
calculatie	12.80	2.40
calculator	11.44	4.07
calculeren	11.59	2.80
calèche	16.50	4.67
caleidoscoop	12.25	4.43
calorie	12.33	2.47
calvados	13.28	4.70
calvinisme	14.22	1.21
calvinist	14.95	1.67
calvinistisch	15.88	1.38
camee	10.75	5.00
camembert	11.18	4.33
camera	7.05	4.87
cameraman	8.17	3.73
cameraploeg	9.56	4.20
camion	5.69	4.60
camionette	8.32	4.67
camouflage	9.44	3.93
camoufleren	10.44	3.13
campagne	11.22	3.20
camper	10.22	4.53
camping	7.28	4.07
campus	14.44	3.33
canaille	12.83	3.00
canapé	10.83	4.67
cancelen	13.00	2.60
cannabis	12.11	4.47
canoniek	13.33	1.40
cantate	16.13	3.50
cantharel	17.75	4.50
cantorij	14.00	3.80
cantus	16.53	3.80
canvas	11.40	4.40
canvassen	12.87	3.92
caoutchouc	10.00	3.64
cap	10.40	3.56
capabel	11.60	2.00
capitulatie	14.00	2.15
capituleren	13.11	1.71
cappuccino	11.11	4.73
capricieus	14.00	1.50
capriool	13.15	3.80
capsule	11.17	4.20
capteren	14.92	2.86
capuchon	11.89	4.33
carambole	11.50	3.88
caramel	7.94	4.60
caravan	6.83	4.80
carbolineum	12.57	4.13
carbonpapier	13.44	4.15
carburateur	13.71	3.67
carburatie	14.20	3.75
carburator	14.50	4.38
carcinoom	17.45	2.60
cardiogram	14.12	3.87
cardiologie	12.61	2.53
cardioloog	13.00	3.53
cargo	12.86	3.15
cargoschip	13.00	4.47
cariës	12.44	3.64
carillon	15.00	4.33
caritatief	15.62	1.44
carnavalesk	12.79	2.77
carnivoor	11.11	3.47
caroteen	13.92	3.45
carpaccio	13.61	4.27
carpoolen	11.89	3.40
carport	11.81	4.53
carrière	10.67	2.07
carrosserie	11.28	4.00
carrousel	9.06	4.67
cartouche	12.87	3.90
cartridge	12.73	4.36
cascade	12.75	3.42
cashewnoot	11.83	4.73
casino	9.33	4.07
cassatie	14.75	1.29
cassette	7.44	4.86
cassière	9.74	4.27
cassis	12.89	4.31
cast	12.94	3.33
casting	12.28	2.53
castraat	13.53	3.67
castratie	11.17	3.27
castreren	10.88	3.60
casual	12.83	2.57
casuïstiek	16.78	1.27
casus	15.06	2.15
catacombe	13.00	3.93
catalogiseren	12.22	2.33
catalogus	10.10	3.80
cataloog	10.94	3.46
catamaran	11.25	4.62
cataract	13.71	3.07
catastrofaal	11.55	1.73
catastrofe	10.56	2.60
catechese	8.41	2.62
catechisatie	14.00	1.57
catechismus	9.57	2.67
catechist	8.43	2.27
categorie	10.78	2.00
categoriek	12.41	1.79
categorisch	13.70	2.07
categoriseren	11.44	2.27
cateraar	12.94	3.43
catering	11.72	3.13
catharsis	15.29	1.46
catwalk	9.72	3.93
causaal	13.50	1.33
causaliteit	14.53	1.73
causerie	11.20	2.33
causeur	15.33	3.25
cava	11.88	4.67
cavalerie	11.71	3.69
cavalier	13.16	3.00
cavia	6.72	4.80
ceder	12.27	4.42
cedille	14.00	3.60
ceintuur	9.20	4.60
celebreren	13.35	2.67
celgenoot	10.61	3.60
celibaat	11.88	2.21
celibatair	13.20	1.64
celkern	13.33	3.87
cellist	12.25	4.21
cellofaan	12.36	4.45
cellulair	14.80	1.73
cellulitis	12.39	4.20
celluloid	14.73	4.00
cellulose	14.00	3.13
celmaat	10.42	3.67
celstof	13.41	3.29
celstraf	10.33	3.07
cementeren	12.22	2.93
censor	12.65	3.15
censureren	12.40	2.20
census	13.45	1.57
censuur	11.22	2.00
centaur	11.64	3.50
centaurus	11.81	2.00
centiem	11.37	3.13
centiliter	9.00	3.20
centime	11.14	3.36
centimeter	8.00	3.20
centraal	9.67	2.73
centrale	8.85	2.80
centralisatie	13.39	1.43
centraliseren	12.22	2.00
centreren	11.22	3.47
centrifuge	12.05	4.43
centrifugeren	12.80	3.43
centrum	8.22	2.80
centurion	12.50	3.50
ceramiek	12.72	3.93
ceramisch	11.83	3.92
cerebellum	17.07	3.46
cerebraal	15.88	2.83
ceremonie	10.61	3.40
ceremonieel	11.95	1.93
certificaat	12.44	3.00
certificeren	13.78	2.60
cervela	11.25	4.86
cessionaris	14.00	3.40
cesuur	14.75	2.63
chagrijn	11.22	1.92
chakra	13.50	1.60
chalet	10.25	4.40
chambreren	14.47	2.54
champagne	9.61	4.67
champetter	10.20	3.60
champignon	6.75	4.93
champignons	6.94	4.87
chance	9.72	1.80
chanson	11.53	3.54
chansonnier	14.39	3.33
chantage	11.39	2.47
chanteren	10.94	2.47
chanteur	11.29	2.67
chaoot	11.75	2.38
chaotisch	10.56	2.33
chapelure	10.41	4.50
chaperon	12.82	3.23
chaperonne	12.50	3.08
chapiter	13.83	2.60
charade	14.00	2.60
charcuterie	8.80	4.33
charge	13.11	3.00
chargeren	13.88	2.60
charisma	12.83	1.67
charismatisch	13.50	1.87
charitatief	14.93	1.71
charlatan	12.67	2.36
charmeren	10.67	2.27
charmeur	11.28	3.00
charter	13.79	3.15
charteren	14.75	2.38
chassis	12.67	4.00
chatbox	11.28	3.27
chatroom	11.70	3.80
chatten	11.78	3.40
chauffage	6.53	4.47
chaufferen	11.50	2.92
chauffeur	6.55	4.33
chauvinisme	14.65	1.40
chauvinist	13.78	1.93
chauvinistisch	14.65	1.47
check	11.95	2.54
checken	11.67	2.73
checklist	11.94	3.67
chemicaliën	12.11	3.33
chemicus	11.75	3.00
chemie	11.56	2.47
chemisch	12.17	2.13
chemisier	13.44	4.00
chequeboek	9.80	4.33
cherub	15.50	1.67
cherubijn	13.10	2.44
chianti	12.80	3.44
chicaneren	14.33	2.33
chillen	12.61	2.93
chimpansee	7.94	4.73
chipknip	13.33	3.33
chipolata	8.95	4.67
chippen	12.47	3.00
chips	5.39	4.73
chique	9.00	2.60
chiropractor	14.17	3.07
chirurg	9.50	4.00
chirurgie	10.72	3.20
chirurgisch	11.61	2.67
chloroform	12.45	4.20
choco	4.50	4.60
chocola	4.89	4.93
chocolatier	9.53	3.93
chocolatje	5.11	4.53
chocomelk	5.33	4.93
choke	13.30	2.78
cholera	12.75	2.80
choleriek	14.85	2.09
cholerisch	15.73	2.25
cholesterol	12.94	3.13
choqueren	11.11	2.93
choquerend	10.50	1.93
choreograaf	11.72	3.33
choreografie	11.56	2.60
christelijk	8.61	2.20
christen	7.55	2.07
christendom	7.67	1.67
chromatisch	15.21	1.77
chromosoom	13.67	3.33
chroniqueur	13.71	3.00
chronisch	12.40	1.60
chronologie	11.33	2.27
chronologisch	11.50	2.13
chronometer	10.50	4.67
chrysant	10.65	4.53
ciao	10.50	2.27
cichorei	13.54	4.10
cijferaar	9.14	2.31
cijferen	8.00	3.13
cijfers	6.00	3.73
cilinder	10.67	4.53
cimbaal	10.33	4.38
cineast	13.63	2.79
cinefiel	14.18	2.00
cinema	7.56	4.53
cipier	10.17	3.60
cipres	11.83	4.70
circa	11.39	1.40
circuit	9.94	3.67
circulair	12.12	2.67
circulaire	13.32	2.67
circulatie	11.44	2.27
circuleren	11.94	3.07
circumcisie	13.64	3.92
circustent	6.80	4.80
cirkelen	8.94	3.86
cirkelvormig	8.00	4.20
cis	16.40	3.00
cisterciënzer	14.71	3.50
cisterne	16.00	3.60
citaat	11.61	2.67
citadel	12.39	4.29
citer	12.50	4.25
citeren	12.75	2.53
citroensap	7.06	4.53
citrusvrucht	10.12	4.20
city	10.83	3.79
civiel	13.75	1.80
civilisatie	13.78	1.53
claimen	12.78	2.20
clandestien	13.53	1.38
classeur	10.89	4.36
classicisme	14.69	1.50
classicistisch	14.13	1.67
classicus	12.71	2.77
classificatie	11.72	2.40
classificeren	12.45	2.40
claustrofobie	12.39	2.00
claustrofobisch	11.44	2.27
clausule	13.94	1.67
clematis	15.71	4.33
clement	13.57	3.33
clementie	14.00	1.57
clementine	9.53	4.86
clericus	14.57	3.07
clerus	13.73	2.57
cliché	11.44	1.67
cliënt	11.06	3.00
cliënte	10.90	3.00
cliënteel	11.28	2.53
clientèle	12.35	3.00
clignoteur	13.40	3.20
climax	12.25	1.80
clinch	11.61	2.40
clip	10.72	3.93
clitoris	12.39	4.00
clochard	9.58	3.40
close	11.78	2.87
closet	11.80	3.73
clou	12.12	1.77
clownesk	12.85	2.46
clubhuis	10.28	3.80
clublid	9.50	3.13
coachen	9.78	2.67
coalitie	13.35	2.00
coassistent	12.72	3.13
coaster	12.43	3.29
cocaïne	12.39	4.20
cockpit	10.00	4.33
coda	13.43	2.50
codenaam	10.61	2.33
coderen	11.33	2.67
codering	12.40	2.27
codex	15.56	3.50
codicil	14.40	3.50
coëfficiënt	11.22	1.60
cognac	10.95	4.60
cognitie	14.78	1.75
cognitief	14.39	1.47
cohabitatie	14.36	1.92
coherent	13.90	1.71
coherentie	14.39	1.83
cohesie	13.61	2.00
cohort	14.43	2.82
coiffeur	8.40	3.80
coïncidentie	15.19	1.64
coïtus	14.06	4.38
cokes	13.00	4.00
col	9.00	4.38
collaborateur	13.35	2.40
collaboratie	13.44	2.47
collaboreren	13.94	1.73
collage	10.72	4.07
collant	12.46	4.00
collateraal	15.80	1.64
collectant	13.50	2.62
collecte	11.40	2.60
collecteren	11.75	2.73
collectie	9.39	3.33
collectief	12.89	1.87
collectivistisch	14.00	1.54
collector	12.47	3.00
collega	9.72	3.20
college	11.85	3.07
collegegeld	13.44	2.93
collegiaal	13.06	1.67
collegialiteit	13.65	1.73
colli	12.57	3.89
collie	11.15	4.44
collier	10.19	4.62
collocatie	14.21	2.50
colloquium	16.12	2.88
collusie	14.90	2.60
colofon	12.94	3.42
colonne	12.47	4.00
colportage	11.00	3.50
colporteren	14.33	2.67
colporteur	16.00	4.67
colt	12.25	4.33
column	12.55	3.20
columnist	13.22	3.27
comateus	12.22	2.60
comazuipen	13.39	3.13
combi	10.78	3.60
combinatie	9.75	2.33
combine	13.73	3.11
combineren	9.83	2.20
combo	10.35	2.36
comfortabel	9.74	2.93
comité	11.22	2.67
commandant	10.17	3.53
commanderen	8.83	3.27
commandeur	10.65	3.47
commando	9.70	3.27
commandopost	11.72	3.27
commensaal	17.22	1.50
commentaar	9.00	2.87
commentator	10.20	4.20
commercial	12.33	3.20
commercie	11.11	1.64
commercieel	11.39	1.80
commies	14.60	2.75
commissariaat	11.33	3.67
commissaris	9.61	3.67
commissie	13.44	2.40
committeren	13.33	1.89
commode	10.61	4.25
commotie	12.67	2.86
communautair	14.88	1.20
commune	11.94	2.33
communicant	9.00	3.67
communicatie	10.33	2.13
communicatief	12.06	1.87
communicatiemiddel	11.56	3.20
communiceren	10.10	2.20
communie	6.44	2.73
communiqué	13.61	2.55
communisme	13.39	2.27
communist	13.20	2.29
communistisch	13.61	1.67
comorbiditeit	15.50	1.25
compact	10.83	2.60
compagnie	11.80	2.71
compagnon	10.83	2.67
comparatief	13.39	1.79
compartiment	11.88	3.07
compassie	9.90	2.00
compatibel	13.28	1.93
compatibiliteit	14.44	1.40
compendium	14.75	2.75
compensatie	11.89	1.93
competentie	13.55	2.33
competitie	9.56	2.53
compilatie	13.17	2.87
compileren	13.06	2.29
compleet	8.10	1.80
complement	11.06	2.00
complementair	13.22	2.07
completeren	12.06	2.33
complex	11.05	1.53
complicatie	12.50	2.47
compliceren	11.83	2.33
compliment	8.83	2.40
complimenteren	10.55	2.73
complimenteus	11.89	1.79
complot	10.39	1.73
component	13.78	2.13
componeren	11.11	2.87
componist	9.35	3.40
composiet	14.73	2.43
compositie	12.28	2.47
compost	10.06	4.20
compote	10.30	4.17
compressie	13.78	3.00
compressor	14.18	3.73
comprimeren	12.76	2.43
compromis	11.85	1.80
compromitteren	13.56	2.14
compromitterend	13.45	1.43
compulsief	14.13	1.70
computer	8.11	4.67
computerscherm	8.60	4.67
computerspel	8.00	4.40
computervirus	12.22	3.21
concaaf	14.29	2.90
concentraat	13.56	2.60
concentratie	9.35	2.13
concentreren	9.67	2.60
concentrisch	13.94	1.79
concept	11.33	1.53
conceptie	12.85	2.53
conceptueel	13.22	1.86
concern	13.18	2.25
concert	8.78	4.29
concerteren	11.64	2.86
concessie	15.12	1.54
concessionaris	14.50	3.33
conciërge	10.22	3.27
concilie	15.47	2.09
concipiëren	13.73	1.90
conclaaf	13.67	2.64
concluderen	11.17	2.07
conclusie	10.45	1.93
concordaat	14.87	1.80
concordantie	14.47	1.78
concours	12.59	2.57
concreet	10.78	1.60
concretiseren	13.30	1.93
concubine	14.91	2.50
concurrent	11.28	2.67
concurrentie	10.33	2.07
concurreren	11.55	2.00
condens	12.94	3.57
condensatie	12.28	4.07
condensator	13.63	3.64
condenseren	12.84	3.40
conditie	9.94	2.20
conditioneel	13.33	1.47
conditioneren	15.68	2.29
condoleance	13.17	2.00
condoleantie	13.53	1.92
condoleren	12.55	2.40
condor	12.92	3.50
conducteur	10.00	4.13
conductrice	11.78	4.29
confectie	12.21	3.00
confederatie	15.10	2.00
conference	12.61	2.36
conferencier	13.87	2.64
conferentie	12.39	2.53
confereren	14.00	1.82
confessie	14.12	1.92
confessioneel	14.33	1.62
confidentieel	12.78	1.53
configuratie	14.05	1.73
configureren	14.56	2.29
confirmeren	14.33	2.27
confisqueren	12.79	2.75
confituur	6.05	4.40
conform	13.72	1.33
conformeren	14.59	1.85
conformisme	14.78	1.07
conformist	15.56	2.33
confrater	15.21	2.69
confrontatie	11.33	2.40
confronteren	10.78	2.47
confuus	13.65	2.08
congé	8.28	1.80
congenitaal	15.00	1.50
congestie	14.08	3.00
conglomeraat	15.69	2.82
congregatie	14.67	1.70
congres	13.22	3.13
congreslid	12.50	3.07
congruent	13.89	2.23
congruentie	14.39	1.92
conifeer	13.50	4.33
conisch	13.10	4.00
conjunctie	14.39	1.92
conjunctureel	15.14	1.45
conjunctuur	15.18	1.58
connaisseur	12.64	2.63
connectie	11.44	2.33
connotatie	15.21	1.85
conrector	13.33	2.83
consciëntieus	14.94	1.79
consecratie	12.80	2.50
consecutief	13.36	2.00
consensus	13.80	1.60
consequent	12.94	1.80
consequentie	11.67	1.53
conservatisme	13.12	1.33
conservator	13.25	3.23
conservatorium	12.50	3.13
conserven	10.00	3.13
conservenblik	9.41	4.79
conserveren	11.33	2.43
consideratie	14.05	1.40
consignatie	15.18	2.22
consigne	13.78	2.67
consistentie	13.17	1.86
consistorie	13.43	3.50
console	10.44	3.53
consolidatie	14.22	1.67
consolideren	14.00	2.13
consonant	13.59	3.00
consortium	16.67	2.75
constant	9.28	1.93
constante	11.28	1.47
constatatie	13.11	1.80
constateren	11.50	2.07
constatering	11.56	1.93
constellatie	13.47	1.69
consternatie	14.54	1.80
constipatie	12.22	3.00
constituent	13.64	1.86
constitutie	12.94	1.36
constitutief	15.06	1.77
constitutioneel	14.17	1.27
constructie	10.44	3.20
construeren	11.71	2.60
consulaat	13.17	2.50
consulent	13.42	2.87
consult	13.50	2.36
consultant	14.28	2.80
consultatie	10.76	2.47
consulteren	12.00	2.40
consument	11.89	2.60
consumeren	11.39	2.53
consumptie	10.78	2.67
contacteren	10.05	2.47
contactlens	11.06	4.53
contactueel	12.31	1.79
container	9.39	4.47
contaminatie	14.11	2.00
contamineren	15.53	2.57
contant	11.17	2.80
contanten	11.29	2.93
contemplatie	15.61	1.50
contemplatief	15.30	1.45
contemporain	14.77	1.75
content	8.72	1.87
contentieus	15.45	1.50
contesteren	13.75	2.40
context	11.50	1.67
contextueel	12.56	1.50
continent	9.75	3.73
continentaal	11.83	2.07
contingent	15.00	1.60
contingentie	15.06	1.46
continu	10.65	1.87
continueren	13.47	2.13
continuïteit	13.22	2.20
continuüm	13.24	1.73
conto	13.82	2.71
contour	12.50	3.33
contra	11.06	1.60
contrabande	12.86	2.56
contrabas	10.45	4.67
contraceptie	13.06	3.07
contract	10.78	3.20
contracteren	11.18	2.08
contractie	13.65	2.50
contractueel	13.00	1.93
contradictie	12.89	1.53
contrair	12.76	1.53
contramine	14.83	2.33
contrapunt	14.15	1.75
contrast	11.67	2.53
contrasteren	11.50	2.73
contreien	12.81	2.31
contributie	13.15	1.71
controlepost	10.61	3.47
controlepunt	10.78	2.93
controleren	8.72	2.73
controleur	8.85	3.67
controverse	13.06	1.33
controversieel	13.06	1.53
convector	14.38	3.00
convenabel	15.09	1.67
convenant	14.80	1.45
conveniëren	14.82	1.75
conventie	13.78	2.14
convergent	15.37	1.54
convergentie	15.18	1.31
convergeren	14.11	1.86
conversatie	10.72	3.29
converseren	11.65	3.29
conversie	14.44	1.71
converteren	14.61	2.27
convex	14.31	4.25
convocatie	15.67	2.00
convulsie	16.92	2.43
coöperatie	13.22	2.27
coöperatief	12.89	1.73
coöptatie	17.89	1.89
coördinaat	11.39	2.67
coördinatie	11.78	1.87
coördinator	12.00	2.67
coördineren	11.85	1.80
copieus	15.79	2.69
copiloot	10.33	3.93
coping	15.46	1.50
coproductie	12.84	1.80
copulatie	15.23	4.11
copuleren	15.07	3.17
copyright	12.06	2.27
copywriter	13.80	3.20
coquille	13.19	4.00
cordon	13.82	2.43
corduroy	14.17	4.00
corner	10.65	3.93
cornet	9.70	3.75
coronaal	15.91	2.20
corporatie	14.89	1.73
corporatisme	14.20	1.46
corps	12.63	4.00
corpulent	14.30	2.79
corpus	14.47	3.08
correct	8.39	1.73
correctie	9.94	2.67
correlatie	15.95	1.86
correleren	16.24	1.29
correspondent	11.94	2.53
correspondentie	12.22	2.13
corresponderen	11.75	3.00
corridor	14.00	3.33
corrosie	13.89	3.50
corrosief	13.50	3.00
corrumperen	15.53	1.71
corruptie	13.11	1.60
corsage	13.00	4.10
corselet	11.67	2.33
corso	13.63	3.29
cortex	16.78	3.57
corticaal	16.08	1.63
corvee	11.42	3.45
coryfee	14.33	3.38
cosinus	14.47	2.57
cosmetica	11.61	3.87
cosmetisch	12.00	2.27
cotangens	14.39	2.55
cottage	13.39	4.07
coulance	12.00	3.00
coulant	14.00	3.00
coulisse	11.75	4.00
coulissen	12.11	3.93
counteren	13.22	2.50
countertenor	14.00	3.20
country	11.25	3.00
coup	12.06	2.53
coupe	10.50	3.60
coupé	11.29	4.00
couperen	13.21	3.33
couplet	12.67	2.58
coupon	12.44	4.07
coupure	14.88	3.00
courant	11.88	1.71
coureur	9.70	4.13
courgette	9.11	4.87
courtisane	14.57	3.63
couscous	11.28	4.80
couturier	12.78	3.38
couvert	11.28	3.91
couveuse	10.11	4.33
cover	11.22	4.00
cowboy	5.90	4.53
cowboyfilm	8.39	4.53
coyote	12.33	4.21
crack	13.29	4.21
cracker	11.20	4.50
craniaal	17.62	2.30
crapuul	10.06	2.53
crash	9.83	3.93
crashen	10.30	3.67
crawl	9.44	3.85
crawlen	9.76	4.08
crazy	10.67	2.27
creatie	9.70	2.93
creationisme	16.06	1.14
creativiteit	9.72	1.80
creatuur	12.12	2.13
crèche	7.05	4.27
credit	13.61	2.07
creditcard	11.11	4.47
crediteren	12.94	1.43
crediteur	13.56	2.80
creditkaart	10.33	4.73
credo	13.65	2.00
creëren	10.44	2.67
crematie	10.65	3.87
crematorium	10.83	4.00
crème	8.33	4.40
cremeren	11.39	3.80
crêpe	10.39	4.71
crêpepapier	7.63	4.43
creperen	11.11	2.80
crescendo	12.59	3.07
crew	11.50	3.53
cricket	11.33	4.33
crime	12.15	2.17
criminaliteit	10.39	1.80
criminologie	15.47	1.73
criterium	12.28	1.80
criticaster	14.06	2.78
criticus	11.44	2.27
croissant	7.94	4.73
croquet	10.75	4.27
crossen	8.65	3.40
crossfiets	8.83	4.67
croupier	15.00	3.89
croutons	10.82	4.43
cruciaal	11.90	1.73
crucifix	14.08	4.09
crux	14.33	1.60
crypte	12.56	4.00
cryptisch	12.40	1.47
cryptogram	13.17	3.00
cue	14.24	2.30
culinair	11.89	2.27
culmineren	13.55	1.86
cult	14.06	1.86
cultiveren	13.28	2.27
cultureel	9.67	1.67
cultus	14.47	1.31
cultuur	10.00	1.40
cumul	13.67	1.73
cumulatie	13.33	2.08
cumulatief	13.90	1.87
cumuleren	14.44	2.57
cumulus	13.71	2.11
cup	11.31	3.93
cupido	9.25	3.53
curare	14.82	2.80
curatele	16.22	2.00
curatief	13.64	2.00
curator	14.95	2.92
curatrice	14.63	3.88
curettage	15.00	4.50
curie	13.67	3.36
curieus	8.78	1.87
curiosa	13.00	1.55
curiositeit	11.78	2.20
curiosum	12.92	2.00
curriculum	15.61	2.36
curry	8.20	4.53
cursief	11.22	3.71
cursiefje	13.67	3.38
cursist	12.71	3.07
cursiveren	14.18	3.09
cursor	11.06	3.87
cursorisch	12.67	1.73
cursus	10.11	3.47
curvatuur	14.00	2.75
curve	12.33	3.87
custard	14.92	3.17
cyaan	13.21	3.42
cyaankali	15.18	3.78
cyanide	15.00	3.25
cybernetica	14.50	1.56
cyclaam	15.00	4.40
cyclisch	13.75	1.93
cyclocross	11.82	4.00
cycloop	11.07	3.29
cyclus	12.06	2.47
cynicus	13.35	2.00
cynisme	13.72	1.64
cyste	13.76	4.00
daadkracht	11.47	1.60
daadwerkelijk	11.22	1.53
daalder	12.45	3.11
daar	4.61	1.93
daaraan	7.94	1.47
daarachter	7.61	2.13
daaraf	6.89	1.50
daarbeneden	7.12	2.33
daarbij	8.61	1.67
daarbinnen	8.00	2.40
daarboven	6.95	2.20
daarbovenop	8.50	2.13
daarbuiten	7.83	1.40
daardoor	7.56	1.13
daarenboven	10.85	1.47
daarentegen	9.50	1.13
daargelaten	11.25	1.36
daarginder	8.83	1.67
daarginds	8.50	1.93
daarheen	7.61	2.00
daarin	7.22	1.87
daarjuist	7.17	1.47
daarlangs	7.74	1.47
daarmee	7.39	1.40
daarna	7.78	1.67
daarnaar	6.83	1.27
daarnaast	6.60	2.07
daarnet	7.28	1.33
daarom	6.72	1.20
daaromheen	8.50	1.67
daaronder	6.40	2.20
daarop	7.33	1.67
daarover	8.41	1.40
daaroverheen	8.50	1.80
daarstraks	8.15	1.47
daartegen	8.56	1.60
daartegenover	9.83	1.67
daartoe	8.33	1.20
daartussen	6.95	1.60
daartussenin	8.67	1.80
daaruit	8.53	1.33
daarvan	7.44	1.47
daarvandaan	8.20	1.20
daarvoor	7.22	1.40
dactylo	10.29	3.70
dada	3.94	1.93
dadelijk	6.95	1.27
dadels	10.06	4.79
dader	8.50	2.60
dagblad	9.18	4.07
dagboek	6.50	4.20
dagdief	11.43	2.64
dagdromen	8.28	2.29
dagdromer	8.44	3.00
dagelijks	7.20	2.40
dagen	6.50	2.20
dagenlang	8.94	1.53
dageraad	9.56	2.40
dagindeling	8.15	2.33
dagjesmensen	11.33	2.07
dagloner	12.78	2.86
dagloon	10.61	2.60
dagopvang	8.20	3.33
dagorde	11.00	2.13
dagprijs	10.94	2.93
dagschotel	10.00	3.93
dagsluiting	11.13	2.25
dagtaak	9.50	2.47
dagtekening	12.71	3.58
dagtocht	9.00	3.20
dagvaarden	12.85	1.73
dagvaarding	12.78	2.27
dagverblijf	10.00	3.53
dahlia	12.80	4.83
