word	happiness	disgust	anger	fear	sadness	valence	arousal
desempleo	1.15	2.3	3.11	3.2	3.75	1.6	7.35
desencadenar	1.8	1.55	1.75	1.7	1.95	4.8	6
desencanto	1.1	1.55	2.2	2.1	3.75	2.4	5.5
desengaño	1.3	2.65	3.1	3.26	3.7	3.15	7.4
desenlace	2	1.3	1.75	2.25	2.65	5	5.65
desentrañar	2.15	1.33	1.47	1.44	1.32	5.25	5.9
desenvoltura	3	1.35	1.25	1.2	1.55	5.7	5.05
desenvolver	3	1.2	1.2	1.4	1.35	6.45	5
desenvolvimiento	2.42	1.17	1.16	1.28	1.25	6.35	5.5
deseoso	4.05	1.45	1.3	1.2	1.15	6.65	7.25
desequilibrio	1.2	1.8	2	2.5	2.7	2.9	6.85
deserción	1.06	2	2.33	1.92	2.07	3.71	5.47
desértico	1.35	1.89	1.44	3	2.4	3.8	5.15
desertización	1.16	1.75	2.84	2.74	2.6	2.84	6.16
desesperación	1	2.5	3.55	3.35	4.26	2.45	6.6
desesperanza	1.05	1.85	2.75	2.3	3.9	1.45	5.9
desestabilización	1.2	1.9	2.6	2.55	2.6	3.3	6.55
desestabilizar	1.5	1.5	2.4	2.55	2.8	3.05	6.35
desestima	1.21	2.44	2.26	2.3	3.2	3.4	5.15
desestimación	1.65	2.68	2.35	2.05	2.61	3.55	5.4
desestimar	1.15	2	2.25	2.35	2.63	4	5
desfachatez	1.15	2.45	3.4	2.06	2.29	2.7	6.45
desfase	2.8	1.3	1.8	2.1	2.1	4.85	6.4
desfiladero	1.65	1.47	1.5	2.65	2.35	3.85	6.63
desfilar	2.55	1.5	1.55	1.55	1.5	5.95	6
desfile	2.85	1.3	1.15	1.3	1.6	6.05	5.6
desgarro	1.05	3.05	2.65	2.8	3.15	2.89	6.65
desgracia	1	2.95	3.4	3.85	4.3	2.55	7.05
desgraciada	1	2.55	2.9	2.2	4.3	1.65	6.05
desgraciado	1.05	2.55	2.6	2.2	4.05	1.8	6.4
desguace	1.4	2.5	1.7	1.7	1.95	3.75	5.55
deshacer	1.65	1.4	2.4	1.35	1.65	4.25	5.45
deshidratación	1	2.25	2.5	2.85	3.1	2.6	6.4
deshielo	1.5	1.45	2.6	2.9	3.25	3.9	5.4
deshonra	1.05	2.75	3.4	2.7	3.5	2.5	6.45
desidia	1.09	2.38	2.42	2.6	3.07	3	5.76
desierta	1.6	1.5	1.55	2.15	2.6	3.45	4.7
designación	1.56	1.5	1.79	1.35	1.55	4.8	5.6
designar	1.8	1.1	1.84	1.5	1.3	5.5	5.2
designio	1.75	1.44	1.36	1.62	1.2	4.68	4.5
desigual	2.15	1.85	2.2	1.35	2.45	5.75	5.05
desilusión	1	2.2	2.7	2.4	4.05	1.75	6.3
desinencia	1.17	1.18	1.67	1.27	1.3	4.69	5.07
desinformación	1.15	1.95	2.7	2.3	2.6	3.15	6.6
desintegración	1.25	2.15	2.5	2.7	2.53	3.2	5.75
desinterés	1.1	2.65	3.1	1.9	2.95	2.8	4.35
desistir	1.3	2.1	2.95	3	3.25	3.55	5.25
deslealtad	1	3.15	4.15	2.6	3.65	2.4	7.65
desliz	1.55	1.6	2.25	2.05	2.65	4.4	6.25
deslizamiento	1.65	1.2	1.3	1.55	1.25	4.85	5.5
deslizar	2.15	1.25	1.35	1.6	1.1	5.6	5.5
deslumbrante	3.3	1.5	1.35	1.5	1.15	7.05	6
desmantelamiento	1.65	2.05	2.2	2.53	2.15	4.15	5.65
desmantelar	1.75	1.63	2.47	1.79	1.95	4.8	6.6
desmentido	2.2	1.11	1.95	1.5	2.05	4.89	5.5
desmentir	2.8	1.35	2	1.55	1.5	5.8	5.3
desmontar	1.75	1.4	1.8	1.55	1.65	4.6	5.05
desnivel	1.6	1.45	1.35	1.6	1.8	4.35	5.35
desnudez	2.8	1.5	1.05	1.9	1.25	6.65	7.3
desnutrición	1	3.3	3.1	3.1	4.6	2	7.85
desobediencia	1.6	2.1	3.35	2.65	2.85	3.5	7.2
desocupación	1.35	2.35	2.45	1.9	2.9	3.55	4.7
desolador	1.05	2.25	2.6	2.35	4.1	2.5	6.2
desorientación	1.15	1.35	2.3	3.05	2.6	2.45	6.2
despacio	1.8	1.45	2.26	1.1	1.4	5.05	3.35
despacito	2.8	1.65	1.75	1.15	1.3	5.35	2.75
despecho	1.2	3.05	3.1	2.47	3.65	2.53	6.6
despectivo	1.05	3.55	4.1	2.6	3.42	3.05	6.16
despedida	1.35	1.95	1.85	3.2	4.2	1.9	6.95
despedir	1.15	2.3	2.55	3.2	4	1.7	6.4
despegar	2.75	1.25	1.45	1.75	1.7	5.55	5.85
despegue	2.5	1.15	1.4	1.8	1.5	6.25	5.55
despejar	2.65	1.15	1.4	1.15	1	5.95	4.35
despeje	2.53	1.25	1.45	1.5	1.7	5.3	3.9
despensa	2.37	1.25	1.05	1.2	1.05	6.05	4.95
desperdiciar	1.05	2.45	3.3	2.1	3.25	3.05	5.85
despertar	2.85	1.75	2.05	1.45	1.45	5.75	5.05
despido	1.05	2.6	3.95	3.55	4.2	2.05	7.35
desplazamiento	2	1.4	1.65	1.45	1.58	5.45	5.65
desplazar	2.15	1.55	1.58	1.3	1.35	4.55	5.5
desplegar	2.05	1.1	1.25	1.37	1.15	6.1	4.9
despliegue	1.9	1.1	1.45	1.75	1.5	5.25	5.7
desplomar	1.25	1.6	2.2	2.55	2.9	2.7	6.05
desplome	1.1	1.35	2.1	2.9	3.42	3.3	5.35
despoblación	1.45	2.25	2.25	2.4	3.45	3.15	5.6
despojar	1.53	2.35	2.58	1.95	2.11	3.55	6.25
despojo	1.17	2.42	2.26	2.32	3.21	3.35	5.95
despotismo	1.44	3.26	3.17	2.47	2.74	2.84	6.47
despreciable	1	3.45	3.35	2.3	4.1	1.9	5.7
desprender	2	1.8	2.1	2.05	2.7	4.2	5.6
desprendimiento	1.25	1.75	1.7	2.7	2.55	3.55	7.05
despreocupación	2.95	1.75	2.7	2.15	1.6	5.3	2.35
desprestigio	1.2	1.95	3.25	2.75	3.1	2.25	5.95
desproporción	1.26	2.3	2.3	1.75	2.45	3.85	5.55
después	1.65	1.7	1.7	1.55	1.5	4.5	5
despuntar	2.05	1.32	1.55	1.37	1.35	5.6	5.8
desquite	1.15	1.46	2	1.53	2.18	4.94	6.15
desregulación	1.45	1.84	1.95	1.63	1.83	3.85	5.79
destacable	3.1	1.1	1.4	1.2	1.2	7	5.8
destacamento	1.83	1.33	1.58	1.13	1.36	4.82	5.63
destello	2.25	1.1	1.4	1.45	1.4	6.9	5.85
destierro	1.15	2.5	2.7	2.85	3.8	2.9	6.1
destilación	1.45	1.4	1.15	1.15	1.15	5.05	4.95
destinar	2.15	1.15	1.2	1.55	1.45	5.4	5.15
destinatario	2.5	1.16	1.15	1.25	1.1	5.5	4.65
destitución	1.3	1.85	2.75	2.29	2.25	4.15	6.16
destituir	1.35	2.3	2.85	2.5	3.11	3.5	6.4
destructiva	1.05	1.9	3.1	3	3.65	2.35	6.45
destructor	1.3	2.8	3.4	3.15	3	2.8	6.75
desuso	1.25	2	2	1.45	2.16	4.15	4.6
desvanecer	1.5	1.5	1.95	2.55	2.4	3.45	5.05
desvelar	1.9	1.25	1.89	1.85	2	5.3	5.45
desventura	1.58	1.58	2.45	2.28	2.89	3.45	5.95
desviar	1.9	1.42	1.95	1.85	1.75	4.55	5.4
desvío	1.4	1.5	2	1.85	1.3	4.5	5.25
desvirtuar	1.35	1.89	2.44	2.22	2.37	3.74	5.25
detallar	1.85	1.25	1.3	1.35	1.4	6.3	4.65
detección	1.8	1.4	1.7	2.3	1.6	4.85	5.4
detectar	2	1.4	1.8	2.15	1.45	5.4	5.7
detective	2.2	1.2	1.5	1.85	1.15	4.95	5.8
detector	1.4	1.25	1.55	2.1	1.3	4.65	5.45
detención	1.45	2.1	2.8	2.75	2.3	3.75	6.55
detener	1.45	1.5	1.9	2.2	2.2	3.75	5.9
detenimiento	2	1.79	1.65	1.75	1.9	4.55	5
determinación	2.95	1.15	1.47	1.35	1.1	5.25	4.55
determinante	1.65	1.15	1.2	1.5	1.3	4.95	5.55
determinar	2.15	1.15	1.2	1.3	1.5	5.4	5.35
determinismo	2	2	2.25	2.11	1.58	5.3	5.11
detestable	1.15	3.4	3.35	2.4	3.1	2.35	7.15
detonación	1.11	2.3	2.68	3.65	3	3.35	6.55
detonante	1.5	1.9	3.5	3.58	2.68	3.5	7.3
detrás	1.85	1.7	1.4	1.5	1.55	4.55	4.05
deudor	1.29	2.78	3.21	2.58	2.89	3	6.26
devaluación	1.1	2	2.3	2.42	2.72	4.45	5.7
devastación	1.15	2.74	3.16	3.79	4.3	2.45	6.95
devastador	1.05	2.2	3.37	3.55	4.25	2.05	7.42
devenir	1.53	1.17	1.72	2.35	2	5.37	5.84
devoción	2.2	1.65	1.85	1.6	1.55	5	5.35
devolución	1.35	1.65	1.7	1.3	1.65	4.05	4.75
devolver	2	1.85	1.65	1.65	1.45	4.4	5.75
devorar	2.25	2.4	2.3	2.9	2.2	3.75	6.95
día	3.65	1.1	1.05	1.05	1	6.65	4.9
diabólica	1.35	2.6	3.1	4.21	2.65	2.5	7.7
diábolo	1.95	1.56	1.5	1.67	1.2	4.63	5.85
diácono	1.33	1.6	1.78	1.2	1.73	4.08	4.45
diafragma	1.3	1.55	1.1	1.2	1.15	5.1	4.8
diagnosticar	1.6	1.6	2.25	2.5	2.6	4.85	6.05
diagnóstico	1.5	1.35	1.65	2.5	2.85	5	6.45
diagonal	1.37	1.1	1.1	1	1	5.05	4.7
diagrama	1.55	1.45	1.2	1.2	1.25	4.65	4.8
dial	1.81	1.17	1.21	1.18	1	5.2	4.24
dialéctica	2.5	1.5	1.05	1	1.15	5.65	4.47
dialecto	1.85	1.2	1.15	1.1	1	5.85	4.85
dialogar	2.95	1.05	1.25	1.3	1.35	7.05	4.85
diálogo	3.05	1.15	1.15	1.15	1.1	6.85	4.8
diámetro	1.45	1.1	1.3	1.06	1.05	5.1	4.75
diana	2.1	1.05	1.5	1.15	1.3	5.35	5.75
diarrea	1.1	4.35	2.3	2.47	2.25	2.8	6.4
dibujante	3.35	1	1.15	1.15	1.32	6.8	4.65
dibujar	3.8	1.1	1	1	1.45	7.35	4.75
dibujo	3.25	1	1.1	1.35	1.1	7.25	4.1
dicción	1.56	1.09	1.7	1.64	1.13	4.77	4.75
diciembre	3.4	1.25	1.2	1.2	2.05	5.9	4.1
dictado	1.3	1.65	1.9	1.6	1.85	4.05	4.95
dictamen	1.3	2.4	2.47	2.55	2	3.6	5.85
dictaminar	1.2	1.7	2.47	2.83	2	4.05	5.85
dictar	1.25	2.21	2.25	2.3	2.75	4.4	5.65
dictatorial	1	2.68	3.61	3	2.6	3	6.11
didáctico	3.35	1.16	1.55	1	1.1	6.65	5.05
dientes	1.65	2.15	1.25	1.4	1.25	5.65	5.45
diéresis	1.25	1.3	1.63	1.16	1.16	4.89	5.44
diésel	1.7	2	1.55	1.75	1.2	5.55	5.15
diestra	2.35	1	1.15	1.15	1.15	5.5	4.3
diestro	2.75	1	1.05	1.05	1.15	6.05	4.5
dietista	2.15	1.2	1.75	1.68	1.7	4.55	5.35
diezmo	2	2.23	2.21	1.4	1.47	3.68	5.25
difamación	1.17	3.22	3.06	2.16	2.75	3.11	6
diferenciación	1.9	1.85	2	1.95	1.45	5.6	5.15
diferencial	1.35	1.25	1.4	1.26	1.68	4.85	5.35
diferenciar	2.15	1.35	1.3	1.35	1.7	5.6	5.35
diferente	3.6	1.15	1.25	1.7	1.6	5.9	5.6
diferir	1.35	1.7	2	1.72	1.42	4.75	5.55
difícil	1.75	1.95	2.85	2.95	2.55	4	7
dificultoso	1.1	1.95	2.55	2.65	2.25	3.95	6.9
difundir	1.95	1.8	1.85	1.5	1.3	5	5.55
difunta	1.2	2.1	2.2	3.15	4.15	1.9	6
difusa	1.4	1.58	1.85	1.8	2.05	4.2	5.5
digerir	2.05	1.65	1.1	1.4	1.15	4.95	4.35
digestión	2.5	1.7	1.05	1.3	1.1	5.6	4.15
digestivo	2.1	1.95	1.2	1.7	1.3	5.35	5.6
digital	2.6	1.15	1.35	1.15	1.25	5.5	5.15
dilación	1.5	1.65	1.53	1.4	1.29	5.06	5.4
dilatación	1.75	2.7	1.4	2.05	1.6	4.85	5.35
dilema	1.35	1.45	2.25	2.3	2.55	3.5	6.8
diligencia	2	1.83	1.44	1.33	1.16	4.05	5.72
diligente	1.5	1.5	1.9	2	1.32	4.55	5.75
diluviar	2.65	1.8	1.7	2.3	2.3	3.75	5
diluvio	1.6	1.4	2.65	2.1	2.8	4	6.35
dimensión	1.65	1.15	1.3	1.05	1.15	6	4.8
dimisión	1.75	1.8	2.35	2.05	2.65	4.35	6.1
dimitir	1.4	1.35	1.7	1.6	2.79	3.4	6.35
dinamismo	3.16	1.2	1.4	1.1	1.05	6.5	5.37
dinamita	1.47	2.8	2.6	3.45	2.8	2.8	7.3
dinastía	1.58	2.3	2.4	2.1	1.9	4.55	4.85
dinástica	1.39	2.24	1.68	1.74	1.37	4.85	5.35
dinosaurio	2.7	1	1.3	1.7	1.55	5.6	5.95
diocesano	1.58	2.25	1.94	2.75	1.5	4.6	3.92
dióxido	1.6	1.95	1.55	2.1	1.5	3.9	5.2
diplomacia	2	1.3	1.63	1.6	1.15	5.3	4.4
diplomático	2.6	1.45	1.3	1.35	1.4	4.75	4.35
diptongo	1.6	1.45	1.3	1.2	1.2	4.9	4.65
diputación	1.16	2.1	2.32	1.35	1.55	4.2	5.26
diputado	1.25	2.9	3.3	2.15	2	3.2	5.4
dique	2	1.24	1.29	1.31	1.13	5.05	5.24
diques	1.73	1.27	1.47	1.65	1.33	4.75	5.17
dirección	2.55	1.15	1.15	1.05	1.1	5.5	5.1
directiva	2.05	1.8	1.6	1.85	1.2	4.6	5.8
directivo	1.89	1.79	1.65	1.75	1.5	4.6	6.1
directo	2.75	1	1.3	1.35	1.05	5.45	6.3
directorio	1.83	1.25	1.2	1.2	1.2	4.55	5.5
dirige	1.85	1.2	1.65	1.45	1.35	5.3	6
dirigencia	1.45	1.89	1.58	1.16	1.42	4.53	5.42
dirigente	1.6	1.89	2.05	2.05	1.35	4.4	5.75
dirigir	2.4	1.45	1.9	2.05	1.5	5.3	6.4
discapacidad	1.05	1.35	1.9	2.7	3.55	3.05	6.4
discernimiento	1.79	1.17	1.21	1.33	1.07	4.94	5.56
discernir	1.63	1.44	1.47	1.56	1.35	5.06	5.45
disciplina	2.2	1.45	1.75	2.35	1.95	5.7	6.2
disciplinario	2.1	1.6	2.1	1.75	1.55	4.95	5.2
discípulo	1.8	1.65	1.5	1.32	1.15	4.65	4.75
discóbolo	2.9	1.22	1.33	1.08	1.08	5.33	5.71
discografía	2.7	1	1.05	1.2	1.2	6.8	5.6
discográfica	2.3	1.4	1.2	1	1.05	6.9	5.55
disconformidad	1.55	1.8	3.2	2.4	2.75	3.55	6.15
discontinuidad	1.6	1.75	1.9	1.95	1.85	4.55	5.65
discordia	1.55	2.47	3.25	2.25	2.9	3.05	6.5
discoteca	3.25	1.55	1.4	1.45	1.3	6.95	6.9
discreción	2.05	1.2	1.45	1.35	1.2	5.85	3.45
discrecionalidad	2.11	1.13	1.4	1.37	1.29	5.65	4.7
discrepancia	1.8	2.05	2.84	1.85	2.1	4.45	6.15
discreta	2.75	1.05	1	1.2	1.2	6.05	3.75
discriminación	1.05	3.55	4.1	3.3	4.25	1.9	6.5
discriminar	1.2	3.35	4.1	2.1	3.84	2.55	6.5
discriminatorio	1.05	3.05	3.85	2.9	3.65	2.7	6.8
disculpa	3.05	1.1	1.25	1.3	1.65	6.45	4.1
disculpar	2.85	1.35	1.05	1.2	2.05	6.05	5.25
discurrir	1.68	1.39	1.21	1.5	1.28	5.8	5.3
discursiva	1.44	1.17	1.16	1.16	1.33	5.22	5.06
discurso	1.65	1.65	1.55	1.5	1.2	5.15	6.55
discutible	2	1.65	2.25	1.4	1.7	5	6.75
discutir	1.2	2.7	3.9	2.5	3.65	2.95	7.6
diseminación	1.75	2.25	1.59	1.71	1.42	4.67	5.21
diseñar	2.7	1.3	1.1	1.3	1.05	6.45	5.15
disfraz	3.35	1.1	1.15	1.3	1.05	7.05	5.55
disfrute	4.45	1.05	1.05	1.05	1.05	8.1	6.15
disfunción	1.15	2.26	2.35	2.85	2.61	2.4	6.65
disidente	1.38	1.54	1.85	1.69	1.8	4.93	5.54
disimular	2	1.55	1.55	1.55	1.5	4.8	5.25
disimulo	1.8	1.5	1.95	1.35	1.3	5.05	4.55
disipación	1.33	1.57	1.84	1.67	2.22	4.65	5.31
disipar	1.68	1.1	1.37	1.47	1.83	5.2	5.1
disminuir	1.5	1.45	1.55	1.35	2.05	4.05	4.95
disociación	1.15	1.42	1.45	1.72	2	4.75	5.05
disolución	1.45	1.35	1.35	1.1	1.5	4.55	5.25
disolver	1.55	1.7	1.7	1.5	1.65	4.95	5.05
dispar	1.16	1.24	2.12	1.21	1.53	4.65	5.45
disparada	1.5	2.11	2.3	2.55	1.65	3.8	6.95
disparidad	1.53	1.56	2.26	1.68	1.79	4.47	5.35
disparo	1.1	2.95	3.75	4.45	3.65	2.95	7.25
dispensa	1.79	1.17	1.17	1.35	1.29	5.41	4.35
dispersa	1.45	1.45	1.65	1.35	1.55	4.3	4.85
dispersar	1.95	1.55	1.3	1.89	1.45	4.3	5.65
dispersión	1.3	1.6	1.6	1.55	1.7	4.2	5.25
disponer	3.05	1.15	1.15	1.3	1.8	6.1	4.7
disponibilidad	3	1.35	1.2	1.2	1.05	6.35	4.7
disponible	2.55	1	1.1	1	1.11	6.65	5.15
disposición	2.65	1.3	1.15	1.25	1.3	6.3	4.4
dispositiva	1.75	1.15	1.32	1.44	1.1	5.5	5.06
dispositivo	2.45	1	1.35	1.3	1.25	5.25	5
disputar	1.65	1.8	2.55	1.8	2.1	3.75	6.2
disquera	2	1.5	1.14	1.06	1	5.41	5.53
distanciamiento	1.3	2.15	2.55	3	3.6	2.85	5.6
distanciar	1.4	2	2.5	2.75	3.4	2.4	5.8
distar	1.64	1.35	1.5	1.29	1.73	4.73	5.18
distensión	1.82	1.41	1.56	1.59	1.41	4.68	4.83
distinción	2	1.42	1.7	1.6	1.75	5.05	5.6
distinguir	2.1	1.3	1.3	1.1	1.15	5.3	4.6
distintivo	2.35	1.5	1.45	1.4	1.5	6.1	5.15
distinto	3.2	1.25	1.4	1.9	1.85	6.35	5.65
distorsionar	1.4	1.85	2.9	2.4	2.5	3.5	6.6
distracción	1.9	2	2.05	1.85	1.65	4.75	5.9
distraer	1.5	1.2	2	1.5	1.5	4.4	5.9
distribución	1.95	1	1.05	1.4	1.1	5.15	5
distribuidor	1.4	1.2	1.05	1.05	1.05	5.74	5.2
distribuir	1.9	1.15	1.5	1.15	1.1	5.8	4.55
disuadir	1.7	1.84	1.74	1.63	1.79	4.8	5.4
disuasión	1.5	1.89	1.74	2.05	1.94	4.55	6.06
diurno	2.45	1.1	1.15	1.2	1.3	6.05	4.95
diván	1.88	1.35	1.19	1.26	1.53	6.35	4.47
divergencia	1.84	1.2	1.5	1.5	1.74	5.56	5.5
diversa	2.35	1.25	1.15	1.2	1.2	5.45	4.55
diversidad	3.2	1.2	1.25	1.4	1	7.15	5.35
diversificación	2.7	1.35	1.37	1.35	1.7	5.05	5.05
diversificar	2.7	1.2	1.16	1.3	1.15	5.75	5.15
dividendo	1.32	1.7	1.45	1	1.3	5.15	4.95
dividir	2.05	1.25	1.7	1.5	1.5	4.6	5
divina	3.3	1.4	1.2	1.3	1.2	6.35	5.25
divisa	2	1.24	1.3	1.47	1.29	4.89	5.44
divisar	1.79	1.2	1.33	1.2	1.05	5.35	4.7
divisoria	1.45	1.16	2.11	1.68	2	4.4	5.16
divorciar	1.2	1.75	2.45	2.55	3.7	2.25	7.2
divulgación	1.45	1.65	2.25	2.15	1.45	4.3	5.58
divulgar	1.6	1.65	2.05	1.85	1.9	4.8	5.75
doblaje	2.4	1.3	1.2	1.05	1.15	5.65	5.15
doblar	1.75	1.15	1.4	1.35	1.2	5.3	5.3
doble	1.95	1.2	1.32	1.35	1.3	5.25	5.05
doblegar	1.4	2	2.4	1.53	1.83	4	5.89
doblete	2.37	1.56	1.25	1.12	1.11	5.3	5.47
doblez	1.56	1.18	1.26	1.45	1.32	4.79	5.06
doblón	1.2	1.33	1.17	1.08	1.11	5.28	5.61
docena	1.95	1.05	1	1.25	1.05	5.15	4.7
docencia	2.3	1.3	1.2	1.35	1.1	6.5	4.8
docente	2.65	1.3	1.5	1.25	1.2	6.15	4.8
dócil	2.9	1.25	1.85	1.45	1.55	6	2.55
docto	1.75	1.13	1	1	1.53	6	5.09
doctorado	3.5	1.1	1.4	1.45	1.25	7.8	6.4
doctoral	3.05	1.25	1.45	1.1	1.21	5.75	5.55
doctorar	3	1.21	1.1	1.5	1.05	7.05	5.95
doctrina	1.4	2.75	2.2	2.2	2.05	4.25	6.05
doctrinal	1.47	2.1	2.05	2.5	2.26	4.15	5.65
documentación	1.7	1.45	1.7	1.15	1.2	4.8	5.45
documental	2.4	1.15	1.55	1.25	1.35	6.2	3.75
documentar	2.05	1.35	1.3	1.25	1.1	5.05	5
dogma	1.47	2.1	1.83	2.47	2	4.84	5.15
doler	1.15	2.3	2.8	3.25	3.7	2	7.25
doliente	1.1	2.05	2.55	2.95	2.95	3	6.7
dolorida	1.15	1.7	2.85	2.75	3.85	2.45	6.7
dolorosa	1.1	2.15	2.9	3.55	4.05	2	6.75
doloroso	1.05	2.35	3.05	3.4	4	2	6.55
domador	1.55	2	2.65	1.7	1.7	4.35	5.9
domar	1.85	2.15	2	2.1	2.25	4.75	5.6
domesticación	1.9	2	2	1.8	2.2	4.35	4.75
domiciliario	1.47	1.15	1.15	1.1	1.15	5.3	4.7
domicilio	2.2	1.05	1.1	1.3	1.2	6.3	3.6
dominación	1.55	3.2	3.85	2.85	2.8	3.05	7.2
dominador	1.4	2.55	3.85	2.9	2.4	2.95	6.8
dominante	1.63	2.35	3.55	2.85	2.1	2.8	6.85
dominar	1.8	2.7	3.15	2.3	2.75	3.65	6.1
domingo	3.15	1.9	1.5	1.3	2.1	6.5	3.75
dominicano	2	1.5	1.15	1.45	1.05	5.65	5.47
dominio	2.65	1.7	2.35	2	2.15	4	5.05
dominó	2.2	1.15	1.4	1.35	1.3	6	5
domo	2.21	1.56	1.5	1.31	1.75	4.8	5.36
don	3.65	1.2	1.5	1.16	1.05	7.2	5.8
dona	2.65	1.17	1	1.33	1.44	7.19	4.22
doña	1.25	1.4	1.63	1.25	1.68	4.15	4.75
donación	4.1	1.3	1.21	1.3	1.35	8.15	5.35
donada	3	1.24	1.25	1.05	1.11	6.2	5.2
donado	3.1	1.32	1.05	1.45	1.2	6.9	4.2
donante	3.55	1.05	1.1	1.95	1.55	7.45	5.2
doncella	2.1	1.7	1.2	1	1.25	5.6	5.25
donde	1.85	1.1	1.3	1.5	1.15	5.05	5.15
dónde	1.9	1	1.1	1.5	1.05	5.2	4.95
dondequiera	2.16	1.33	1.2	1.35	1.75	5.4	5.12
dopaje	1.2	3.42	2.8	2.1	2.65	3.4	6.5
doquier	1.73	1.12	1.35	1.23	1	5.42	4.74
dorado	3.05	1.1	1.25	1	1	6.4	4.65
dorsal	1.65	1.05	1.3	1.25	1.11	5.15	5.25
dorso	1.95	1.32	1.35	1.1	1.16	5.3	4.7
dos	2.7	1.1	1.1	1.05	1	6.05	4.2
dossier	1.89	1.3	1.5	1.25	1.53	4.9	4.65
dotación	2.58	1	1.11	1.2	1.1	6.05	5.6
dotar	2.65	1.26	1.35	1.1	1.05	6.55	5.5
dote	2.1	1.47	1.16	1.17	1.63	5.95	5.25
dragón	2.55	1.35	1.3	2.35	1.3	5.65	5.95
drama	2	2	2.5	2.2	3.1	2.8	6.6
dramática	1.9	1.85	2.75	2.15	2.9	3.55	5.9
dramaturgo	2.5	1.21	1.53	1.25	1.8	5.32	5.3
drástica	1.2	1.9	2.42	2	2.6	3.9	6.4
drenaje	1.42	2.55	1.68	1.75	1.68	4.7	6
droga	1.45	3.25	3.2	2.85	3.6	2.05	7.25
dual	1.55	1	1.26	1.35	1.15	5.16	5.1
dualidad	2.05	1.35	2	1.26	1.85	5	5.35
dualismo	1.8	1.35	1.58	1.37	1.5	5	4.8
ducado	1.32	1.72	2	1.15	1.94	4.88	5
dudoso	1.7	1.8	1.85	2.05	2.2	3.55	5.65
dueña	2.05	1.75	1.85	1.85	1.4	5.55	4.95
duende	2.85	1.75	1.1	1.6	1	6.15	4.9
dueño	1.75	1.8	1.9	1.8	1.35	4.65	5.8
dueto	1.95	1.05	1.35	1.5	1.1	6	3.85
dulce	4.26	1.05	1	1.15	1.05	8.25	4.6
dulzaina	2.47	1.29	1.29	1.13	1	5.93	4.29
dulzura	4.05	1.15	1.1	1	1	8.3	4.25
duna	3.15	1.2	1.05	1.7	1.55	5.84	4.05
dúo	2.7	1.21	1.15	1.05	1	5.7	4.35
duodécimo	1.6	1.35	1.25	1	1	4.95	4.58
dúplex	3.1	1	1.05	1.2	1.15	6.6	4.25
duplicación	2.15	1.4	1.45	1.15	1.26	5.2	5.8
duplicado	1.8	1.2	1.25	1.3	1.35	5.1	5.15
duque	2	2.05	2.1	1.25	1.3	5.25	4.75
duquesa	1.85	2.35	2.1	1.2	1.55	4.7	4.8
dura	1.65	1.35	2	1.45	1.75	5	6.95
durabilidad	2.65	1.15	1.42	1.5	1.6	6.55	4.9
duración	1.9	1.2	1.6	1.25	1.25	4.9	4.9
duradera	3.35	1.1	1.35	1.2	1.2	6.15	4.8
durar	3.2	1.25	1.7	1.85	1.3	6.25	5.15
durmiente	2.85	1.25	1.35	1.2	1.4	5.95	1.85
ébano	1.77	1.13	1.11	1.11	1.29	5.78	5
ébola	1.05	3.3	3.4	4.2	4.2	1.7	7.95
ebrio	1.95	2.9	2.26	2.8	2.6	4.3	6.25
ebullición	1.65	1.5	2.2	1.45	1.2	4.9	6.65
ecléctico	1.69	1.5	1.53	1.81	1.3	4.83	5.71
eclesiástica	1.37	2.6	2.47	1.85	2.05	3.75	5.05
eclipse	3.15	1.05	1.1	1.35	1.3	6.45	4.65
eclosión	1.56	1.94	1.5	1.41	1.42	5.41	5.89
eco	2.2	1.15	1.3	1.4	1.5	5.9	4.7
ecología	3.15	1.05	1.1	1.15	1.5	7.15	4.45
ecológico	2.89	1.05	1.25	1.15	1.2	7.21	3.5
economía	1.75	2.05	2.9	1.65	1.9	4.5	6.05
económica	2.15	1.85	1.5	1.7	1.5	5.6	5.5
económicas	1.6	1.7	1.8	1.4	1.5	4.5	5.9
económico	2.45	1.7	1.4	1.9	1.3	6.15	5.2
economista	1.55	1.55	1.45	1.05	1.2	4.8	5.25
economizar	2.05	1.75	1.65	1.3	1.4	6.5	4.4
ecosistema	2.9	1.1	1.15	1.3	1.95	6.65	4.65
ecuación	2.05	1.9	1.45	1.55	1.5	4.5	5.9
ecuador	1.95	1.05	1.4	1.2	1.6	4.7	4.95
ecuatorial	1.42	1.15	1.1	1.45	1.25	5.25	4.8
ecuatoriano	1.8	1.35	1.25	1.65	1.1	5	4.35
ecuestre	2	1.38	1.17	1.25	1.31	5.81	4.71
edad	2.55	1.25	1.25	1.75	1.7	5.45	5.15
edicto	1.08	1.13	1	2.25	1	4.5	5.27
edificación	1.8	1.42	1.7	1.4	1.25	5.25	5.26
edificante	1.45	1.35	1.37	1	1.33	6.11	5.35
edificar	1.84	1.25	1.6	1.35	1.9	4.9	5.15
editar	1.95	1.35	1.25	1.1	1.15	5.3	5.45
editor	1.95	1	1.05	1.05	1.1	5.9	4.4
editorial	1.7	1.05	1.3	1.11	1.05	5.35	4.75
educacional	2.85	1.15	1.55	1.2	1.45	6.6	5.55
