word	concreteness
codex	3.78
codfish	4.71
coding	3.03
codpiece	4.22
coed	3.08
coeditor	3.66
coeducation	2.56
coeducational	2.12
coeducationally	1.82
coefficient	1.85
coequality	1.48
coerce	2.04
coercer	2.61
coercible	1.85
coercion	1.71
coercive	2.07
coercively	1.69
coerciveness	1.85
coexist	2.25
coexistence	2.36
coexistent	2.36
coffee	4.81
coffeecake	4.86
coffeehouse	4.93
coffeemaker	4.93
coffeepot	4.64
coffer	3.8
coffin	4.86
cofounder	3.35
cog	4.46
cognac	4.54
cognition	1.79
cognitive	1.63
cognitively	1.64
cognizable	1.75
cogwheel	4.69
cohabit	2.93
cohabitant	3.5
cohabitate	3.04
cohabitation	2.86
cohere	2.04
coherence	2.62
coherency	1.96
coherent	2
coherently	2.23
cohesion	2.16
cohesive	2.22
cohesively	2.27
cohesiveness	2.62
cohort	2.75
coil	4.56
coiled	3.83
coiler	3.92
coiling	3.45
coin	4.89
coinable	2.3
coinage	3.88
coincide	2.26
coincidence	1.57
coincident	1.92
coincidental	1.7
coincidentally	1.48
coincidently	1.95
coiner	3.58
coinheritance	2.6
coining	2.61
coital	2.91
coitus	4.08
coke	4.83
cola	4.79
colander	4.21
cold	3.85
coldblooded	2.33
colder	3.28
coldhearted	1.68
coldheartedly	1.97
coldish	2.64
coldly	2.56
coldness	3.33
coleslaw	4.67
colic	3.21
coliseum	4.93
collaborate	1.81
collaboration	2.59
collaborationist	2.56
collaborative	2.11
collaboratively	1.97
collaborator	3.46
collage	4.6
collagen	3.67
collapse	3.67
collapsibility	2.58
collapsible	3.1
collar	4.64
collarbone	4.85
collard	3.96
collared	3.7
collarless	3.97
collate	2.44
collateral	2.28
collaterally	1.92
collator	3.38
colleague	3.79
collect	3.34
collectability	2.14
collectable	2.86
collected	2.96
collectedly	2.08
collectedness	1.58
collectible	2.88
collection	4.04
collective	2.52
collectively	2.31
collectiveness	1.96
collectivism	1.52
collectivist	2.64
collectivity	2.17
collector	4.1
collectorship	2.17
college	4.62
collegial	2.65
collegiate	3.32
collide	4
collie	4.77
collision	3.61
colloquial	2
colloquialism	1.88
colloquially	1.77
cologne	4.76
colon	4.66
colonel	3.89
colonial	2.75
colonialism	1.85
colonialist	3.38
colonially	2.15
colonic	2.56
colonist	3.8
colonization	2.69
colonize	2.54
colonoscopy	4.16
colony	3.77
color	4.08
colorable	3.12
coloration	2.59
colorblind	3.54
colored	4
colorfast	2.65
colorful	3.78
colorfully	3.08
colorfulness	2.89
coloring	3.59
colorization	2.48
colorize	3
colorless	3.15
colorlessly	2.5
colorlessness	3.36
colors	4.17
colossal	2.69
colossally	2.15
colostomy	3.28
colt	4.96
columbine	3.68
column	4.48
columnist	4.14
coma	3.69
comatose	3.62
comatosely	2.58
comb	5
combat	3.67
combatable	1.64
combatant	3.72
combative	2.28
combatively	1.97
combativeness	2.15
combed	3.88
combinable	2.27
combination	2.86
combinational	2.16
combine	3.41
combined	2.81
combiner	3.21
combing	3.72
combining	3.12
combo	3.37
combust	3.52
combustibility	2.59
combustible	3.21
combustion	3.86
combustive	2.81
combustor	3.9
come	2.72
comeback	2.23
comedian	4.04
comedic	2.44
comedienne	3.92
comedy	3.1
comeliness	2.04
comes	2.27
comet	4.67
comeuppance	2
comfort	2.89
comfortable	2.33
comfortableness	1.97
comfortably	2.1
comforter	4.7
comforting	2.41
comfortingly	1.89
comfortless	1.31
comfortlessly	2.08
comfy	3.08
comic	4
comical	2.97
comically	2.52
comics	4.77
coming	2.07
comingle	3.1
comma	4.65
command	2.48
commandant	3.77
commandeer	3.7
commander	4.31
commanding	2.31
commandingly	1.85
commandment	2.53
commando	3.9
commemorate	2.2
commemoration	2.6
commemorative	2.03
commemoratively	1.67
commemorator	3.61
commence	2.83
commencement	3.18
commencer	3.22
commend	2.14
commendable	2.21
commendably	2.07
commendation	2.44
commensurable	1.71
commensurate	2.04
comment	3.29
commentary	2.96
commentate	2.41
commentator	4.15
commenter	3.69
commerce	2.76
commercial	3.24
commercialism	2.07
commercialistic	2.22
commerciality	1.85
commercialization	2.07
commercialize	2.4
commercially	2.56
commiserate	1.9
commissary	3.58
commission	3.04
commissioner	3.64
commit	2.17
commitment	1.74
committable	1.81
committal	1.77
committee	4.14
committeeman	4.15
committeewoman	4.33
commode	4.54
commodity	2.91
commodore	3.88
common	2.07
commonality	1.74
commonalty	1.69
commoner	3.79
commonly	1.73
commonness	1.74
commonplace	2.2
commons	2.92
commonsense	1.87
commonwealth	3.38
commotion	2.71
communal	2.67
communalism	2.15
communalization	1.74
communally	1.88
commune	2.89
communicability	1.86
communicable	2.27
communicably	2.48
communicant	2.52
communicate	3.43
communicating	3.42
communication	2.9
communicational	2
communicative	2.41
communicatively	1.67
communicativeness	1.83
communicator	3.21
communicatory	1.89
communion	3.39
communism	1.86
communist	3.5
communistic	1.92
community	3.52
communization	2.08
commutability	2.08
commutable	2.58
commute	3.79
commuter	3.03
commuting	3.07
compact	3.04
compacted	3.1
compacter	4.07
compactly	1.96
compactness	2.78
compactor	4.57
companion	3.75
companionability	1.7
companionable	2.17
companionably	2.08
companionless	2.65
companionship	2.45
company	4.11
comparability	2.11
comparable	2.31
comparableness	1.54
comparably	1.9
comparative	1.74
comparatively	1.96
comparativeness	1.58
compare	2.52
comparison	2
compartment	3.57
compartmental	2.93
compartmentalization	2.39
compartmentalize	2.19
compartmentally	2.92
compass	4.66
compasses	4.35
compassion	1.89
compassionate	1.79
compassionately	1.5
compassionateness	1.65
compassionless	1.78
compatibility	1.94
compatible	2.31
compatibly	1.64
compatriot	3.24
compel	1.83
compelling	1.81
compellingly	1.42
compensate	2.65
compensating	2.66
compensation	3.25
compensational	1.59
compensative	2.19
compensator	2.93
compensatory	2.19
compete	2.57
competence	1.78
competency	1.81
competent	1.93
competently	2.22
competition	3.86
competitive	1.89
competitively	2.55
competitiveness	2.14
competitor	3.23
compilation	2.81
compile	2.64
compiler	2.46
complacence	2.15
complacency	1.59
complacent	2.17
complacently	1.63
complain	2.6
complainer	2.81
complainingly	1.73
complaint	2.69
complement	2
complementary	2.64
complete	2.7
completely	2.18
completeness	2.2
completer	2.78
completion	2.33
complex	1.96
complexion	3.36
complexioned	2.71
complexity	1.87
complexness	1.64
compliable	2.22
compliance	1.96
compliancy	2
compliant	2.28
compliantly	2
complicate	1.65
complicated	2.21
complicatedly	2.04
complicatedness	2
complication	1.86
complicit	2.46
complicity	1.7
complier	3.14
compliment	2.82
complimentarily	2.12
complimentary	2.37
comply	2.19
component	3.04
compose	2.83
composed	2.57
composer	4.37
composite	3.29
compositely	2.17
composition	3.1
compositional	2.04
compositionally	1.96
compost	4.46
composure	2.43
compound	3.03
compoundable	1.96
compounder	3.32
compounding	1.92
comprehend	1.86
comprehendible	1.92
comprehendingly	1.76
comprehensibility	1.67
comprehensible	1.82
comprehensibleness	1.91
comprehensibly	1.64
comprehension	1.78
comprehensive	1.82
comprehensively	2
comprehensiveness	1.71
compress	3.97
compressed	2.89
compressibility	2.18
compressible	2.54
compression	3.07
compressive	2.28
compressively	1.96
compressor	4.39
comprise	1.89
comprised	2.28
compromise	1.8
compromiser	2.78
compromising	1.83
compromisingly	1.44
compulsion	1.79
compulsive	1.93
compulsively	2.18
compulsiveness	1.79
compulsivity	1.96
compulsorily	2.15
compulsory	1.96
computability	2.19
computable	2.04
computably	2.3
computation	2.92
computational	1.59
compute	2.39
computer	4.93
computerization	2.18
computerize	2.39
computerized	3.08
computing	3.25
comrade	3.69
comradeship	2.2
con	2.5
concave	3.53
concavely	2.78
concaveness	3.38
conceal	3.19
concealable	2.04
concealed	2.43
concealment	2.52
concede	1.96
conceded	2.22
conceit	2.1
conceited	1.62
conceitedly	1.72
conceitedness	2.04
conceivability	1.78
conceivable	1.69
conceivableness	1.92
conceivably	1.75
conceive	2.04
conceiver	2.46
concentrate	2.48
concentrated	2.38
concentration	2.1
concentrative	1.96
concentric	2.58
concentricity	2.04
concept	1.41
conception	2.24
conceptual	1.26
conceptualism	1.91
conceptualist	2.18
conceptualistic	1.18
conceptuality	1.74
conceptualization	1.64
conceptualize	1.85
conceptually	1.37
concern	1.7
concerned	1.86
concernedly	2
concernedness	2.04
concerning	1.55
concert	4.35
concerted	2.17
concertedly	2.35
concertmaster	3.61
concerto	3.75
concession	2.71
concessional	2.17
concessionary	2.15
concessioner	3.7
conch	4.52
concierge	3.89
conciliation	1.96
conciliatory	2.33
concise	1.88
concisely	1.79
conciseness	1.6
conclave	2.96
conclude	1.78
concluder	2.92
concluding	2.21
conclusion	2.11
conclusive	1.52
conclusively	1.9
conclusiveness	1.74
concoct	2.4
concoction	3.5
concord	2.76
concordance	1.58
concourse	3.96
concrete	4.59
concretely	2.04
concreteness	2.24
concubine	3.36
concur	2.08
concurrence	2.08
concurrency	1.9
concurrent	2.19
concurrently	1.6
concurring	2.3
concussion	3.19
condemn	1.96
condemnable	1.69
condemnation	2.04
condemned	2.27
condemner	2.4
condemning	2.04
condemningly	1.54
condensability	2.27
condensable	2.32
condensate	3
condensates	3.38
condensation	4.24
condense	3.26
condensed	2.93
condenser	3.96
condescend	1.5
condescendence	1.48
condescending	2.19
condescendingly	2
condescension	2.3
condiment	4.72
condition	2.15
conditional	2.04
conditionality	1.44
conditionally	1.79
conditioned	2.2
conditioner	4.21
conditioning	2.25
condo	4.76
condolence	2.19
condom	4.87
condominium	4.35
condonable	1.57
condone	1.79
condor	4.46
conducive	2.61
conduciveness	2.03
conduct	2.08
conductibility	2.19
conduction	2.65
conductive	2.63
conductively	1.78
conductivity	2.67
conductor	4.26
conductorship	2.76
conduit	3.58
cone	4.86
coned	3
cones	4.57
confection	3.84
confectionary	3.33
confectioner	4.08
confectionery	3.75
confederacy	2.79
confederate	3.27
confederation	2.86
confer	2.35
conference	3.86
conferencing	2.8
confess	2.57
confessable	1.48
confessing	2.52
confession	2.4
confessional	2.77
confessionary	2.75
confessor	3.04
confetti	4.93
confidant	3.03
confide	1.81
confidence	2.17
confident	2.62
confidential	2.08
confidentiality	2.47
confidentially	1.9
confidentialness	2.15
confidently	2.11
confider	2.81
confiding	2.07
configuration	2.54
configurative	1.88
configure	2.4
confinable	2.33
confine	3.07
confined	3.14
confinement	3.61
confining	2.79
confirm	2.15
confirmable	1.78
confirmation	2.39
confirmative	1.71
confirmatively	1.96
confirmatory	2.08
confirmed	1.96
confirmedly	1.8
confirmer	2.65
confirming	2.61
confiscate	3.13
confiscation	2.9
confiscator	3.41
conflict	2.21
conflicting	2
conflictingly	2
confliction	1.88
conflictive	2.04
confluence	2.22
conform	1.83
conformability	2.15
conformable	2.21
conformant	2
conformation	2.04
conformational	1.9
conformer	2.16
conformism	1.93
conformist	1.93
conformity	1.79
confound	2.22
confounded	1.81
confounding	1.54
confront	2.43
confrontation	2.53
confrontational	2.36
confronter	3.07
confusability	1.58
confusable	1.72
confuse	2.04
confused	2.33
confusedly	1.67
confusedness	2.35
confuser	1.69
confusing	1.84
confusingly	2.07
confusion	2.24
congeal	3.77
congealment	2.82
congenial	2.04
congeniality	2
congenially	1.82
congenital	2.32
congest	2.58
congested	3.24
congestible	2.24
congestion	3.61
congestive	2.7
conglomerate	2.52
conglomeration	2.52
congrats	2.12
congratulate	3.04
congratulation	2.27
congratulations	2.44
congratulator	3.43
congratulatory	2.26
congregate	2.66
congregation	4.15
congregational	2.5
congregationalism	2
congress	3.9
congressional	2.22
congressionalist	3.35
congressionally	2.03
congressman	4.58
congresswoman	4.48
congruence	2.04
congruent	2.74
congruently	1.79
congruity	1.68
congruously	1.75
conical	3.24
conically	2.44
conifer	4.12
coniferous	3.26
conjecturable	1.65
conjectural	1.44
conjecture	1.75
conjoin	3.07
conjoined	3.59
conjoiner	2.36
conjugal	2.32
conjugate	2
conjugated	2.93
conjugational	1.91
conjunction	2.15
conjunctive	1.58
conjunctively	1.68
conjunctivitis	3.75
conjuncture	1.82
conjure	2.3
conjurer	2.83
conjuror	3
conman	3.46
connect	2.88
connectable	2.5
connected	2.68
connectedly	1.62
connectedness	1.85
connectible	3.07
connection	3
connectional	2.17
connective	2.26
connectively	2.17
connectivity	2.33
connector	4.18
connoisseur	2.7
connotation	2.07
connotative	1.7
conquer	2.9
conquerable	2.33
conquerer	3.32
conquering	2.86
conqueror	3.54
conquest	2.54
conquistador	4.34
conscience	1.96
conscienceless	1.64
conscientious	1.88
conscientiously	1.56
conscientiousness	1.69
conscionable	1.57
conscionably	1.48
conscious	2.03
consciously	2.07
consciousness	2.32
conscription	2.16
consecrate	1.77
consecrated	2.07
consecration	2.07
consecutive	2.48
consecutively	2.78
consecutiveness	1.93
consecutives	2.4
consensual	2.62
consensually	1.88
consensus	2.32
consent	2.08
consenter	2.33
consenting	1.72
consentingly	1.48
consequence	2.64
consequent	1.83
consequential	1.86
consequentiality	2.04
consequentially	1.65
consequently	1.69
conservable	2
conservation	2.41
conservational	1.86
conservationist	3.17
conservatism	1.89
conservative	1.96
conservatively	1.63
conservativeness	1.58
conservator	3.44
conservatory	4.24
conserve	1.96
consider	1.68
considerable	2.14
considerably	1.62
considerate	1.92
considerately	1.8
considerateness	1.68
consideration	1.86
considered	1.97
considerer	2.35
considering	1.75
consign	2
consignment	2.63
consignor	3.44
consist	2.07
consistence	2.11
consistency	2.55
consistent	2.21
consistently	2.04
consolable	1.92
consolation	2.14
console	3.86
consoler	3.04
consolidate	2.72
consolidated	2.54
consolidation	2.79
consolidator	2.96
consoling	2.41
consolingly	1.92
consonance	2.22
consonant	3.21
consort	2.67
consortium	2.52
conspicuous	1.89
conspicuously	1.86
conspicuousness	2.08
conspiracy	1.76
conspirator	2.37
conspiratorial	1.76
conspiratorially	1.46
conspire	2.67
conspirer	2.93
conspiring	2.11
conspiringly	1.65
constable	4.54
constancy	1.83
constant	2.04
constantly	2.21
constellation	4.31
constestable	1.81
constipate	2.86
constipated	3.36
constipation	3.36
constituency	2.56
constituent	3.12
constitute	2.13
constitution	3.23
constitutional	1.93
constitutionalism	1.71
constitutionalist	3.32
constitutionality	1.7
constitutionally	1.86
constrain	2.57
constrainable	2.15
constrained	2.52
constraining	2.46
constraint	2.93
constrict	3.07
constricted	2.79
constriction	3
constrictive	2.26
constrictor	3.93
constringent	1.58
construct	2.6
constructer	3.68
constructible	3.03
construction	3.72
constructional	2.33
constructionist	2.81
constructive	1.9
constructively	2
constructiveness	1.83
constructivism	1.42
constructor	3.86
construe	1.88
consul	3.36
consulate	3.6
consult	3.04
consultable	1.96
consultancy	2.04
consultant	3.97
consultation	2.19
consultative	1.96
consulting	2.14
consumable	2.63
consume	3.41
consumer	3.57
consumerism	2.08
consuming	3.33
consummate	2.08
consummately	1.48
consummation	2.96
consumption	3.16
consumptive	2.05
consumptively	1.73
contact	3.86
contactor	3.37
contagion	2.79
contagious	2.71
contagiously	1.74
contagiousness	1.96
contain	2.74
containable	3.04
container	4.85
containment	3.33
contaminant	3.62
contaminate	3.1
contamination	2.7
contaminative	2.29
contaminator	3.19
contemplate	1.71
contemplation	1.83
contemplative	1.78
contemplatively	1.7
contemplativeness	1.65
contemplator	2.76
contemporarily	1.93
contemporariness	1.61
contemporary	1.96
contemporize	1.85
contempt	1.82
contemptibility	1.44
contemptibly	1.58
contemptuous	1.69
contemptuously	1.82
contemptuousness	1.62
contend	2.07
contender	3
contending	1.67
content	2.59
contented	2.15
contentedly	1.96
contentedness	1.85
contention	1.75
contentious	1.78
contentiously	1.93
contentiousness	1.67
contently	1.96
contentment	2.25
contents	3.65
contest	3.52
contestable	2.38
contestant	4.17
contestation	1.68
contester	2.92
context	2.17
contextual	2.18
contextually	1.88
contiguousness	2.22
continence	2.5
continent	4.34
continental	2.48
continentally	2.4
contingence	1.69
contingency	2.03
contingent	2.11
contingently	1.52
continual	2.3
continually	1.76
continuance	2.12
continuation	2.36
continuative	2
continue	2.36
continued	2.2
continuingly	2.04
continuity	2.03
continuous	2.11
continuously	2.5
continuousness	2.19
continuum	2.36
contort	3.35
contorted	2.89
contortion	3
contortionist	4.33
contour	3.24
contoured	2.96
contraband	3.33
contraception	3.29
contraceptive	3.89
contract	4.15
contracted	2.33
contractibility	2.21
contractible	1.96
contraction	3.53
contractor	4.2
contractual	2
contractually	2.22
contradict	2.24
contradictable	1.91
contradicter	2.3
contradiction	2.11
contradictious	1.83
contradictive	1.75
contradictor	2.32
contradictoriness	2.08
contradictory	2.31
contraption	3.66
contrarian	2.19
contrarily	1.81
contrary	1.56
contrast	2.64
contrastingly	1.97
contrastive	2.12
contributable	1.39
contribute	2.13
contribution	2.41
contributive	1.63
contributively	1.65
contributor	3.6
contributory	2.08
contrite	2.32
contritely	1.83
contrive	1.96
control	1.93
controllability	1.71
controllable	1.72
controllably	1.9
controller	4.33
controllership	2.41
controversial	1.53
controversialist	2.6
controversially	1.48
controversy	2.29
contusion	4.04
conundrum	1.93
convalesce	2.08
convalescent	2.46
convection	2.74
convectional	2.85
convene	2.79
convenience	2.04
convenient	1.85
conveniently	1.67
convent	3.96
convention	3.28
conventional	1.5
conventionalism	1.18
conventionalist	2.25
conventionality	1.96
conventionally	1.65
converge	2.65
convergence	2.2
convergent	2.08
converging	2.59
conversable	2.04
conversation	3.28
conversational	2.29
conversationalist	2.7
conversationally	1.77
converse	2.85
conversely	1.7
converser	2.54
conversion	2.46
convert	2.73
converted	2.2
converter	3.61
convertibility	2.21
convertible	4.46
convertibly	2.07
converting	2.19
convertor	3.85
convex	3.33
convey	1.72
conveyable	2.27
conveyance	2.85
conveyer	3.89
conveyor	4.22
convict	4.11
convictable	2.15
conviction	2.07
convictional	1.79
convince	1.85
convinced	2.07
convincer	2.4
convincible	1.78
convincing	1.85
convincingly	1.65
convolute	2.05
convoluted	1.82
convolution	1.82
convoy	3.54
convulse	3.74
convulsion	3.62
convulsive	2.92
convulsively	2.46
convulsiveness	2.59
cooing	3.82
cook	4.32
cookbook	4.9
cooker	4.22
cookhouse	4.62
cookie	5
cooking	4.19
cookout	4.25
cookware	4.84
cool	3.53
coolant	4.25
cooler	4.14
coolheaded	2.26
cooling	3.03
coolly	1.86
coolness	2.67
coonhound	4.29
coop	4.46
cooperate	1.87
cooperation	2.03
cooperative	2.5
cooperator	3.32
coordinate	2.36
coordination	2.86
coordinator	3.52
coot	3.09
cootie	2.71
cop	4.3
copartner	2.96
cope	1.78
copied	3.15
copier	4.72
copilot	4.59
coping	1.67
copious	2.38
copiously	1.58
copiousness	1.81
copout	1.7
copper	4.52
copperhead	4.73
copperplate	4.36
coppersmith	4.5
copperware	4.61
coppery	2.96
coproduce	2.8
copulate	3.13
copulation	3.28
copy	3.9
copybook	4.67
copycat	3.65
copyholder	3.68
copyist	3.75
copyreader	4.08
copyright	3.04
copyrightable	2.54
copyrighter	4.08
copywriter	4.07
coral	4.4
coralroot	4.38
cord	4.63
corded	4.11
cordial	2.08
cordiality	1.44
cordially	1.71
cordialness	1.65
cording	3.67
cordless	3.83
corduroy	4.56
core	3.96
coreless	2.79
cork	4.86
corkboard	4.92
corked	3.59
corking	3.88
corkscrew	4.85
corkwood	4.6
corn	4.96
cornball	4.04
cornbread	4.79
corncob	4.71
cornea	4.86
corneal	3.46
corner	4.61
cornered	2.66
cornerstone	4.04
cornfield	4.96
cornflake	4.74
cornflakes	4.82
cornflower	4.71
cornhusk	4.83
cornhusker	4.57
cornmeal	4.83
cornrow	4.52
cornstalk	4.72
cornstarch	4.56
cornucopia	4.11
corny	2.18
corona	3.46
coronary	3
coronation	3.23
coroner	4.34
corporal	2.8
corporality	2.23
corporate	2.27
corporately	2.17
corporation	2.79
corporeal	3.19
corps	3.43
corpse	4.89
corral	4.54
correct	2.59
correctable	2.15
corrected	2.41
correctible	2.31
correcting	2.88
correction	3
correctional	2.24
corrective	2.52
correctively	1.76
correctly	2.07
correctness	2.36
corrector	2.73
correlate	1.63
correlated	1.9
correlation	2.04
correlational	1.58
correlative	1.75
correlatively	1.54
correlativeness	1.8
correlativity	1.52
correspond	2.27
correspondence	3.35
correspondent	3.44
correspondently	1.88
corresponding	2.17
correspondingly	1.9
corridor	4.72
corroborate	1.76
corroboration	1.92
corroborative	2
corroboratively	2.12
corroborator	3.56
corroboratory	1.96
corrode	4.04
corrodible	2.61
corroding	3.1
corrosion	4.26
corrosive	3.3
corrosively	2.43
corrosiveness	2.65
corrugate	3.17
corrugated	3.76
corrugation	3.32
corrupt	2.03
corrupted	2.14
corrupter	2.96
corruptibility	1.5
corruptible	2.3
corruptibleness	1.52
corrupting	2.21
corruption	2.39
corruptive	1.79
corruptly	1.79
corruptness	1.86
corruptor	2.4
corsage	4.38
corset	4.48
corseted	3.77
cortex	3.79
cortisone	3.65
corvette	4.76
cosign	3.44
cosigner	3.61
cosmetic	2.96
cosmetically	2.52
cosmetician	4.15
cosmetics	4.72
cosmetologist	4.22
cosmetology	3
cosmic	2.76
cosmically	1.96
cosmological	1.77
cosmologically	2.11
cosmologist	4.18
cosmology	2.52
cosmonaut	4.46
cosmopolitan	2.65
cosmopolitanism	1.56
cosmos	3.19
cosponsor	2.65
cost	2.5
costar	3.74
costing	2.85
costless	2
costliness	2.31
costly	2.07
costume	4.57
costumed	3.61
costumer	4.04
costuming	3.08
cot	4.67
cottage	4.85
cotton	4.97
cottonmouth	3.75
cottonseed	4.7
cottontail	4.45
cottonweed	4.73
cottonwood	4.33
cottony	2.61
couch	4.71
couched	2.3
cougar	4.82
cough	4.36
could	1.34
council	2.73
councilman	4.26
councilor	3.78
councilwoman	4.59
counsel	2.48
counseling	2.85
counselor	4.24
count	3
countable	3
countdown	3.3
counter	4.17
counteraccusation	1.85
counteract	2.14
counteracting	2.24
counteraction	2.22
counteractive	2.04
counteragent	3.12
counterapproach	2.11
counterargument	2.17
counterattack	2.92
counterattraction	2.36
counterbalance	2.55
counterbid	2.46
counterblast	2.62
counterblow	3.3
countercheck	3.12
counterclaim	2.4
counterclockwise	3.67
