word	age of acquisition
fraternization	15.31
fraternize	14.68
fratricidal	16.0
frau	15.58
fraud	10.11
fraudulent	11.12
fraught	12.22
fray	11.47
frayed	10.37
frays	10.69
frazzle	11.42
freak	8.02
freakiness	8.95
freakish	10.74
freaky	7.6
freckle	5.61
freckled	6.58
freckles	5.17
free	5.21
freebase	14.88
freebie	10.79
freeborn	11.0
freedom	7.05
freelance	13.84
freelancer	13.58
freeloader	10.94
freeman	11.38
freemason	15.0
freemasonry	14.4
freesia	12.82
freestanding	10.63
freestyle	11.06
freethinker	11.44
freethinking	12.79
freeware	16.47
freeway	10.32
freewill	10.28
freeze	4.89
freezer	4.63
freezing	6.05
freight	10.56
freighter	10.47
frenetic	13.69
frenzied	12.39
frenzy	9.53
freq	15.5
frequency	9.79
frequent	6.94
frequenter	11.2
fresco	14.5
fresh	6.22
freshen	8.84
freshener	8.47
freshet	13.71
freshman	10.45
freshness	9.44
freshwater	7.72
fret	11.11
fretful	12.32
fretfulness	13.75
friable	14.12
friar	9.22
fricassee	13.91
friction	9.8
frictionless	13.12
fridge	4.67
fried	7.47
friend	3.57
friendless	7.95
friendliness	6.84
friendly	4.5
friendship	5.62
frieze	13.64
frig	11.85
frigate	14.4
frigging	13.08
fright	7.53
frighten	8.83
frightened	5.65
frightener	10.11
frightening	6.55
frightful	5.83
frigid	9.84
frigidity	12.79
frill	8.59
frilly	9.11
fringe	9.61
frisbee	5.5
frisk	10.16
friskiness	10.26
frisky	12.17
frit	15.86
frittata	13.8
fritter	13.0
fritz	11.64
frivolity	14.0
frivolous	10.67
frizz	9.0
frizzy	9.05
frock	9.65
frog	4.32
frogfish	11.23
froggy	6.89
frogman	8.85
frolic	8.5
frolicsome	13.8
from	4.44
frond	11.5
front	5.19
frontage	11.23
frontal	10.89
frontbencher	12.02
frontier	8.86
frontiersman	10.76
frosh	13.0
frost	5.21
frostbite	9.44
frosted	7.72
frosting	4.95
frosty	6.33
froth	12.56
frothy	10.67
frottage	16.57
froufrou	13.0
frown	4.52
frowner	7.41
frowzy	13.6
frozen	5.6
fructose	14.5
frugal	11.37
fruit	3.63
fruitcake	8.28
fruited	7.88
fruiter	10.6
fruitful	10.39
fruition	12.12
fruitless	12.3
fruity	6.8
frump	11.47
frumpy	12.17
frustrate	9.17
frustrated	7.97
frustrating	7.75
frustration	8.35
fry	5.79
fryer	8.56
fryingpan	6.81
fuchsia	11.32
fuck	11.22
fucker	10.89
fucking	10.74
fuckwit	15.89
fuddle	11.69
fudge	5.78
fudgy	8.11
fuehrer	12.53
fuel	7.17
fug	17.25
fugitive	10.55
fugue	15.0
fulcrum	13.21
fulfill	8.7
full	4.24
fullback	13.0
fullness	7.65
fulltime	9.17
fulminate	15.82
fulsome	11.12
fumble	8.06
fumbler	9.18
fume	8.67
fumigant	13.5
fumigate	11.78
fumigation	12.71
fumigator	12.83
fumy	11.17
fun	3.67
function	9.1
functional	8.94
functionality	11.58
functionary	12.5
fund	9.56
fundable	13.47
fundament	12.47
fundamental	9.9
fundamentalism	13.76
fundamentalist	15.55
funding	10.47
fundraiser	9.11
fundraising	9.4
funds	9.22
funeral	7.28
funerary	14.33
funereal	9.5
funfair	9.67
fungal	10.7
fungible	13.62
fungicidal	12.94
fungicide	13.33
fungus	8.44
funicular	16.75
funk	9.95
funky	8.61
funnel	8.44
funny	5.47
funnyman	8.89
fur	5.22
furbelow	13.62
furbish	13.58
furfural	20.0
furious	8.78
furl	12.25
furless	10.24
furlong	13.0
furlough	14.71
furnace	10.6
furnish	10.5
furnished	9.89
furnishings	10.28
furniture	5.89
furor	12.69
furring	16.2
furrow	13.0
furrowed	13.18
furry	5.72
further	6.68
furtherance	13.73
furthermost	11.63
furtive	14.54
fury	8.84
furze	13.86
fuse	10.78
fusel	11.57
fuselage	12.47
fusion	13.63
fuss	5.5
fussbudget	13.57
fusspot	10.08
fussy	6.67
futile	13.11
futility	13.55
futon	13.0
future	7.16
futurist	13.79
futuristic	11.06
futurity	12.62
futz	14.29
fuzz	7.11
fuzziness	7.68
fuzzy	5.05
gab	9.41
gabardine	13.85
gabber	7.92
gabble	13.67
gabbler	12.12
gabfest	11.57
gable	10.29
gad	10.85
gadabout	13.08
gadfly	13.82
gadget	8.63
gadgeteer	14.9
gadgetry	11.17
gadolinium	18.86
gadwall	16.0
gaff	12.27
gaffer	16.17
gag	7.58
gaga	6.94
gaggle	9.29
gagman	13.4
gagster	11.4
gaiety	12.25
gain	7.11
gainer	10.12
gainful	10.53
gainsay	13.71
gait	11.75
gal	6.21
gala	14.06
galactic	10.29
galantine	15.08
galaxy	7.67
gale	10.57
gall	12.44
gallant	10.28
gallantry	12.25
gallbladder	11.68
galleon	12.79
gallery	8.68
galley	12.69
gallimaufry
galling	12.93
gallivant	12.5
gallon	6.25
gallop	8.32
gallows	11.24
gallstone	13.11
galoot	15.0
galoots	15.5
galore	9.47
galosh	11.4
galumph	12.33
galvanic	16.88
galvanize	13.56
galvanized	14.0
gambit	12.88
gamble	9.05
gambler	10.26
gambling	9.22
gambol	13.44
game	4.26
gamekeeper	10.94
gamer	11.65
gamesmanship	11.12
gamesome	14.5
gamete	14.07
gamin	17.0
gamine	13.69
gaming	9.89
gamma	14.06
gammon	14.5
gammy	12.6
gamut	17.06
gamy	12.55
gander	11.31
gang	9.22
gangbang	14.89
gangbuster	11.18
ganger	15.71
gangland	13.33
ganglion	13.86
gangly	12.0
gangplank	12.22
gangrene	11.94
gangrenous	14.33
gangster	8.5
gangway	13.73
ganja	14.15
gannet	17.29
gantry	14.55
gap	8.22
gape	11.72
gaping	9.83
garage	5.26
garb	12.05
garbage	4.89
garbanzo	12.93
garbled	12.29
garcon	14.57
garden	5.33
gardener	6.5
gardenia	11.94
gardening	6.42
garfish	14.67
gargantuan	11.61
gargle	8.58
gargoyle	10.18
garish	15.88
garishness	14.0
garland	10.93
garlic	6.89
garlicky	11.2
garment	8.32
garnish	13.3
garnishment	14.79
garret	11.96
garrison	14.88
garrulity	16.2
garrulous	14.11
garter	11.72
gas	5.32
gasbag	11.07
gaseous	11.71
gash	7.95
gashouse	10.5
gasification	14.08
gasket	10.9
gaskin	15.6
gaslight	9.8
gasman	8.93
gasmask	10.47
gasoline	6.25
gasp	8.05
gasser	12.0
gassiness	10.11
gassy	8.05
gastric	14.59
gastritis	17.53
gastroenteritis	16.88
gastroenterologist	15.93
gastrointestinal	14.31
gastronomic	14.73
gastronomical	16.15
gastronomy	17.29
gasworks	12.13
gat	13.3
gate	5.32
gatecrash	13.0
gatecrasher	11.93
gatehouse	11.67
gatekeeper	9.94
gateman	10.12
gateway	8.38
gather	6.5
gatherer	9.21
gator	7.61
gauche	15.5
gaucherie	14.64
gaucho	11.54
gaud	13.17
gaudy	12.06
gauge	10.83
gaunt	11.81
gauntlet	13.12
gauss	13.27
gauze	9.32
gauzy	10.76
gavel	9.22
gavotte	11.5
gawk	10.84
gawkiness	12.56
gawky	11.25
gawp	15.6
gay	9.32
gayness	12.17
gaze	9.0
gazebo	9.76
gazehound	10.86
gazelle	9.37
gazer	9.83
gazette	10.43
gazpacho	13.38
gear	7.61
gearbox	10.24
gearshift	10.89
gecko	10.32
geek	8.4
geeky	10.79
geezer	9.59
geisha	14.24
gel	7.21
gelatin	7.55
gelatinous	12.58
geld	13.15
gelding	12.6
gelignite	12.5
gem	7.68
gemstone	7.94
gen	13.18
gendarme	16.67
gender	7.0
gene	11.75
genealogical	13.89
genealogist	13.32
genealogy	12.89
general	8.05
generalissimo	13.67
generality	11.74
generalization	11.95
generalize	10.26
generalized	10.44
generate	10.78
generation	9.52
generational	12.68
generative	13.69
generator	11.11
generic	11.0
generosity	9.06
generous	7.22
genetic	10.68
geneticist	13.76
genetics	11.84
genial	12.53
geniality	13.54
genie	6.67
genital	9.82
genitalia	11.84
genitive	14.43
genius	7.21
genocidal	14.81
genocide	13.2
genome	15.0
genomic	13.31
genre	12.75
gent	11.8
genteel	12.0
gentile	12.0
gentility	13.29
gentle	4.89
gentlefolk	11.67
gentleman	6.89
gentlemanlike	10.55
gentlemanliness	9.81
gentlemanly	7.78
gentleness	7.0
gentlewoman	10.0
gentrification	15.0
gentry	14.11
gents	9.42
genuflect	12.43
genuine	9.06
genus	12.33
geode	11.6
geodesic	13.33
geodetic	17.86
geographer	9.67
geographic	8.89
geographical	10.72
geography	8.15
geologic	11.72
geological	10.67
geologist	10.47
geology	10.0
geomagnetic	16.0
geomancy	13.0
geometric	10.33
geometrical	9.74
geometry	11.22
geophone	13.0
geophysical	12.31
geophysics	15.12
geopolitical	16.82
geopolitics	14.81
geostationary	14.42
geosynchronous	17.25
geothermal	14.12
geranium	11.41
gerbil	7.06
geriatric	12.81
geriatrics	14.83
geriatrist	14.62
germ	5.95
germane	13.0
germanium	12.77
germfree	9.05
germicidal	15.36
germinate	12.8
germination	11.53
germinator	12.39
germs	5.29
germy	6.74
gerund	13.29
gestalt	16.09
gestate	12.94
gestation	14.12
gestational	14.4
gesticulate	13.73
gesture	11.74
get	3.17
getaway	9.5
getter	9.4
getup	6.72
geyser	10.11
ghastly	10.33
ghat	15.0
ghee	16.5
gherkin	12.0
ghetto	10.15
ghost	5.06
ghostlike	9.47
ghostly	8.17
ghostwrite	12.18
ghostwriter	12.11
ghoul	9.59
ghoulish	11.31
giant	4.72
giantess	11.94
gibber	11.7
gibberish	8.79
gibbet	14.11
gibe	13.33
giblet	11.72
giddiness	11.62
giddy	9.74
gift	5.05
gifted	7.94
gig	10.56
gigabyte	12.05
gigahertz	15.05
gigantic	6.64
gigantism	12.37
giggle	5.48
giggler	7.69
gigolo	13.94
gild	12.42
gilded	13.24
gill	7.39
gilt	11.56
gimcrack	13.5
gimlet	13.5
gimmick	11.89
gimmicky	10.94
gimp	11.89
gimpy	13.47
gin	12.06
ginger	8.05
gingerbread	6.0
gingerroot	13.53
gingersnap	9.11
gingham	12.12
gingivitis	12.33
gink	13.6
ginkgo	14.21
ginseng	14.32
gipsy	10.4
giraffe	5.0
gird	12.83
girder	12.0
girdle	10.22
girl	4.0
girlfriend	6.26
girlhood	9.47
girlie	7.32
girlish	8.06
girlishness	10.21
girly	6.81
girth	10.94
gist	11.3
give	4.28
giveaway	10.24
giver	5.83
gizmo	9.11
gizzard	10.63
glabrous	8.0
glace	11.55
glacial	10.58
glaciated	12.71
glacier	8.05
glad	5.79
gladden	11.0
glade	10.71
gladiator	8.56
gladiola	12.08
gladiolus	15.15
gladness	8.0
gladsome	15.3
glair	10.92
glam	11.0
glamorize	10.9
glamorous	9.21
glamour	9.11
glance	9.22
gland	10.61
glandular	14.62
glare	9.33
glary	12.0
glasnost	16.18
glass	4.47
glasses	4.35
glassful	7.33
glasshouse	9.26
glassine	15.29
glassmaking	9.26
glassware	9.72
glasswork	10.68
glassy	8.05
glaucoma	14.1
glaze	8.42
glazed	7.19
glazier	14.67
gleam	11.62
gleaming	8.79
glean	12.43
gleaner	15.1
glebe	15.0
glee	9.28
gleeful	10.94
glen	10.69
glengarry	14.33
glib	13.4
glibness	13.31
glide	7.72
glider	10.47
glimmer	10.22
glimpse	9.24
glint	12.46
glissando	17.71
glisten	9.21
glitch	11.86
glitter	5.22
glitterati	17.14
glittering	6.35
glittery	4.94
glitz	12.0
glitzy	10.17
gloaming	12.23
gloat	11.16
gloater	12.39
glob	7.41
global	9.78
globalization	15.64
globe	6.5
globetrotter	8.9
globetrotting	12.53
globular	13.76
globule	12.33
globulin	15.83
glockenspiel	13.08
glom	13.14
gloom	9.0
glooming	9.36
gloomy	9.28
glop	9.0
gloppy	10.47
glorification	11.74
glorified	9.5
glorify	11.39
glorious	8.21
glory	7.4
gloss	9.9
glossary	9.06
glossless	11.88
glossy	8.28
glottal	15.67
glottis	13.92
glove	4.3
gloved	6.94
glow	6.28
glowworm	9.19
glucose	13.78
glue	4.67
gluey	7.56
glum	10.15
gluon	15.29
glut	12.87
glutamate	17.73
glutathione	16.0
gluten	15.25
gluteus	13.5
glutinous	14.32
glutton	12.22
gluttonous	13.6
gluttony	10.76
glycerin	14.26
glycerine	13.45
glycerol	14.71
glycogen	14.43
glycol	15.08
glycoside	16.78
glyph	12.69
gnarl	11.35
gnarled	11.0
gnarly	11.45
gnash	10.84
gnat	10.1
gnaw	10.37
gnocchi	15.75
gnome	8.94
gnu	11.27
go	3.37
goad	13.14
goal	6.89
goalie	7.79
goalkeeper	8.0
goalkeeping	7.89
goalpost	9.83
goaltender	9.24
goaltending	10.37
goanna	13.67
goat	5.21
goatee	11.78
goateed	12.69
goatherd	8.8
goatskin	10.25
gob	11.84
gobbet	11.29
gobble	5.58
gobbledygook	10.0
gobbler	8.94
goblet	11.44
goblin	7.67
gobstopper	7.88
goby	12.4
god	4.35
godchild	8.06
goddamn	7.69
goddamned	9.95
goddaughter	8.05
goddess	8.37
godfather	8.47
godforsaken	11.25
godhead	14.0
godhood	14.77
godless	9.78
godlessness	11.06
godlike	7.55
godliness	9.14
godly	8.84
godmother	6.95
godparent	7.71
godsend	11.56
godson	9.94
gofer	8.81
goggle	9.44
goggles	7.05
going	5.41
goiter	16.0
gokart	8.81
gold	7.1
goldbeater	15.83
goldbrick	12.0
goldbricker	13.17
golden	6.94
goldenrod	10.19
goldenseal	14.55
goldfish	4.5
goldmine	8.56
goldsmith	10.17
golem	14.85
golf	7.16
golfer	7.16
golfing	7.68
golliwog	16.18
golly	7.83
gonad	11.67
gondola	10.21
gondolier	14.13
goner	9.35
gong	9.62
gonging	14.08
gonna	5.94
gonorrhea	14.94
goo	5.53
goober	8.42
good	3.55
goodbye	3.47
goodhearted	10.05
goodie	6.37
goodish	10.0
goodly	10.16
goodness	6.05
goods	7.44
goodwill	8.79
goody	7.0
gooey	6.84
goof	5.72
goofball	7.79
goofiness	6.85
goofy	4.83
googol	14.57
googolplex	15.8
gook	11.75
goon	10.33
gooney	10.83
goop	7.12
goopy	6.75
goose	5.15
gooseberry	9.41
gooseflesh	12.5
gooseneck	14.08
gopher	7.21
gore	10.24
gorge	9.17
gorgeous	7.68
gorgeousness	9.5
gorger	12.23
gorgon	13.46
gorgonzola	15.33
gorilla	5.74
gorse	12.88
gory	9.74
gosh	6.81
gospel	8.0
gossamer	15.0
gossip	9.16
gossipmonger	13.85
gossipy	10.67
gothic	13.63
gouge	10.16
gouger	12.4
goulash	8.89
gourd	10.65
gourmet	9.95
gout	13.65
gouty	14.83
govern	9.53
governance	12.0
governess	12.89
government	8.5
governmental	10.95
governor	8.47
governorship	11.0
gown	6.16
gowned	11.47
goy	15.67
goyim	17.67
grab	5.37
grabber	8.24
grabby	7.94
grace	7.29
graceful	8.4
gracefulness	8.33
graceless	11.84
gracious	8.5
graciousness	11.25
grackle	13.6
grad	10.94
gradation	14.17
grade	5.72
grader	7.9
gradient	13.42
gradual	9.0
graduate	7.56
graduation	7.28
graffiti	9.47
graffito	14.55
graft	13.8
grafter	12.17
grafting	12.72
grail	12.06
grain	7.44
grainy	11.11
gram	9.41
gramercy	15.73
grammar	6.37
grammarian	13.89
grammatical	10.0
gramophone	12.25
granary	11.38
grand	6.68
grandbaby	8.75
grandchild	5.26
granddad	3.58
granddaddy	4.33
granddaughter	4.68
grandee	14.67
grandeur	11.79
grandfather	4.39
grandiloquence	16.88
grandiose	13.32
grandiosity	15.63
grandma	2.58
grandmamma	3.11
grandmother	3.67
grandnephew	9.5
grandniece	10.11
grandpa	3.06
grandparent	5.5
grandsire	13.54
grandson	5.89
grandstand	10.83
grandstander	13.06
granite	12.24
granny	4.22
granola	9.94
grant	12.01
granular	11.89
granule	11.19
grape	3.94
grapefruit	6.9
grapeshot	15.56
grapevine	7.37
graph	8.16
graphic	10.67
graphical	12.67
graphics	9.47
graphite	10.11
graphologist	16.88
graphology	13.27
grapnel	10.0
grappa	16.5
grapple	9.94
grappler	14.56
grappling	12.41
grasp	8.2
grasper	12.8
grass	3.94
grasshopper	5.78
grassland	10.75
grassroots	14.8
grassy	6.33
grata	14.78
grate	8.9
grateful	7.42
gratefulness	7.74
grater	8.88
gratification	10.26
gratify	12.78
gratifying	11.39
gratin	14.4
grating	10.71
gratitude	8.26
gratuitous	14.12
gratuity	11.89
gravamen	15.12
grave	7.06
gravedigger	8.78
gravel	7.19
graveling	10.73
gravelly	11.56
graven	12.47
graveside	9.12
gravestone	7.37
graveyard	6.06
gravid	17.8
gravimetric	16.56
gravitas	13.07
gravitate	11.06
gravitation	12.0
gravitational	11.78
graviton	15.36
gravity	8.39
gravy	6.0
gray	5.74
grayish	7.11
graze	8.9
grazer	11.16
grazier	13.38
grease	7.33
greased	6.94
greasepaint	12.53
greaser	12.81
greasiness	8.5
greasy	6.39
great	5.05
greatcoat	8.38
greatness	8.33
greaves	10.9
greed	7.63
greedy	7.53
green	3.79
greenback	12.17
greenery	9.63
greengrocer	11.0
greenhorn	14.08
greenhouse	9.22
greenish	7.11
greenmail	14.0
greenness	8.22
greenroom	12.88
greens	6.9
greet	6.47
greeter	9.26
greeting	6.37
gremlin	8.4
grenade	9.72
grenadier	11.73
grenadine	14.0
greyhound	8.0
grid	11.63
griddle	8.67
griddlecakes	8.8
gridiron	12.62
gridlock	10.79
grief	8.39
grievance	11.79
grieve	10.0
grieving	8.75
grievous	11.26
griffon	13.54
grill	6.53
grilled	7.26
grillwork	13.19
grim	9.16
grimace	12.0
grimalkin	15.0
grime	8.72
grimy	10.06
grin	5.84
grind	8.37
grinder	8.68
grindstone	11.47
gringo	12.73
grip	6.7
gripe	10.44
gripper	10.94
grisly	10.39
grist	12.36
gristle	11.44
gristmill	12.17
grit	9.71
grits	8.95
gritty	10.22
grizzle	11.13
grizzled	11.08
grizzly	7.75
groan	8.7
groat	13.5
grocer	9.22
groceries	5.35
grocery	5.72
grog	13.0
groggy	11.32
groin	9.22
grommet	13.39
groom	7.78
groomer	8.78
groomsman	11.5
groove	8.39
groovy	7.68
grope	11.95
groper	12.82
grosbeak	16.5
gross	5.21
grossness	8.68
grot	14.73
grotesque	11.78
grotesquerie	16.29
grotto	12.0
grouch	7.29
grouchy	5.53
ground	4.89
grounder	11.88
groundhog	6.0
grounding	11.56
groundless	11.72
groundling	14.08
groundout	9.83
groundsheet	13.31
groundskeeper	10.35
groundsman	10.88
groundswell	13.56
groundwater	10.61
groundwork	12.18
group	5.94
grouper	12.93
groupie	12.06
grouping	9.0
grouse	13.0
grout	12.36
grove	8.21
grovel	12.5
grow	4.79
grower	7.53
growl	5.79
growler	10.62
grownup	4.43
growth	6.7
grub	8.95
grubber	11.0
grubbiness	9.13
grubby	10.78
grubstake	16.71
grudge	10.42
grudging	11.22
gruel	11.6
grueling	11.33
gruesome	8.6
gruesomeness	11.16
gruff	8.94
grumble	8.37
grumbler	8.75
grump	8.39
grumpy	5.89
grunge	11.93
grungy	10.0
grunt	8.79
grunting	10.06
gruyere	17.0
guacamole	9.68
guanine	15.0
guano	13.15
guar	15.75
guarantee	11.05
guarantor	17.18
guaranty	11.0
guard	6.25
guardant	12.78
guarder	9.52
guardhouse	9.28
guardian	9.44
guardianship	9.48
guardrail	9.35
guardroom	12.24
guardsman	10.33
guava	12.39
gubernatorial	14.14
guck	10.27
gudgeon	14.62
guerdon	19.75
guerrilla	11.95
guess	5.44
guesser	8.16
guesstimate	10.37
guesswork	11.15
guest	6.21
guesthouse	9.26
guestroom	7.76
guff	10.5
guffaw	12.64
guidance	8.95
guide	7.11
guidebook	11.11
guideline	8.06
guidepost	9.76
guiding	7.74
guidon	13.0
guild	12.94
guilder	12.23
guile	13.25
guileless	16.62
guillotine	11.75
guilt	7.05
guiltiness	9.67
guiltless	9.92
guilty	8.05
guinea	9.21
guiro	16.33
guise	13.12
guitar	5.32
guitarist	9.26
gulag	12.5
gulden	15.0
gules	17.25
gulf	9.37
gull	8.65
gullet	13.35
gullibility	10.63
gullible	10.83
gully	10.78
gulp	7.29
gum	4.89
gumball	5.32
gumbo	12.05
gumboil	15.25
gumdrop	5.53
gumminess	9.33
gummy	8.89
gumption	12.27
gumshoe	11.11
gun	5.58
gunboat	10.69
guncotton	13.0
gunfight	8.79
gunfighter	7.18
gunfire	7.52
gunk	8.11
gunman	8.94
gunmetal	13.75
gunnel	12.25
gunner	10.13
gunnery	9.71
gunny	12.58
gunnysack	11.58
gunplay	10.45
gunpoint	9.37
gunpowder	9.74
gunroom	9.44
gunrunner	12.06
gunrunning	13.9
gunship	9.79
gunshot	6.78
gunslinger	9.05
gunsmith	10.16
gunwale	13.55
guppy	8.06
gurgle	7.74
gurney	11.47
guru	13.94
gush	10.0
gusher	8.47
gushy	8.89
gusset	10.5
gusseted	15.77
gussy	12.15
gust	8.12
gustatory	15.8
gusto	11.53
gusty	9.15
gut	7.17
gutbucket	12.5
gutless	11.17
gutlessness	11.0
guts	6.96
gutsy	8.67
gutter	7.79
guttering	12.38
guttersnipe	11.67
guttural	14.67
gutty	12.36
guy	4.11
guzzle	10.33
guzzler	11.72
gym	6.0
gymkhana	16.0
gymnasium	6.63
gymnast	6.74
gymnastic	7.06
gymnastics	7.74
gyp	9.25
gypsum	14.33
gypsy	8.95
gyrate	13.67
gyration	15.56
gyre	15.12
gyro	11.71
gyrocompass	14.0
gyroscope	12.69
gyroscopic	13.13
habanera	12.27
haberdasher	14.33
haberdashery	12.82
habiliment	16.75
habit	7.67
habitability	13.76
habitable	12.17
habitant	10.44
habitat	9.44
habitation	10.65
habitual	11.53
habituate	13.65
hacienda	11.59
hack	11.16
hackamore	12.5
hackberry	14.5
hacker	13.39
hackney	16.22
hackneyed	14.7
hacksaw	11.53
hackwork	12.33
haddock	13.0
hade	11.0
hafiz	12.33
hafnium	16.0
hag	10.0
haggard	11.17
haggis	15.42
haggle	12.75
hagiographic	17.0
haiku	11.94
hail	7.9
hailstone	10.14
hailstorm	8.16
hair	3.17
hairball	8.33
hairbrush	4.7
haircut	4.05
haircutting	6.29
hairdo	6.39
hairdress	8.86
hairdresser	6.65
hairdressing	8.61
hairdryer	6.06
haired	9.93
hairless	8.67
hairline	9.68
hairnet	8.7
hairpiece	10.83
hairpin	8.17
hairsbreadth	13.58
hairsplitting	12.05
hairspray	7.84
hairstyle	7.11
hairstylist	8.5
hairy	5.7
hajji	17.67
hake	16.2
hakim	13.33
halberd	12.8
hale	10.9
half	5.45
halfback	9.67
halfcocked	11.89
halfpenny	11.07
halftime	7.61
halftrack	13.5
halfwit	11.0
halibut	12.11
halitosis	14.67
hall	5.35
hallmark	10.42
halloo	11.33
hallow	10.79
hallowed	11.22
hallucinate	10.53
hallucination	14.28
hallucinatory	14.44
hallucinogen	13.58
hallucinogenic	14.42
hallway	5.38
halo	6.39
halocline	14.17
halogen	13.47
haloperidol	17.57
halothane	14.0
halt	8.11
halter	10.55
halve	7.53
halyard	16.0
ham	4.1
hamburger	5.21
hamlet	11.35
hammer	5.42
hammerhead	10.15
hammerlock	11.93
hammock	7.11
hammy	10.7
hamper	6.8
hamster	4.37
hamstring	9.74
hand	2.74
handbag	7.95
handball	8.69
handbill	12.21
handbook	8.89
handbrake	8.05
handcar	10.11
handcart	7.31
handclap	5.06
handclasp	10.78
handcraft	11.89
handcuff	6.28
handedness	11.38
handful	6.42
handgrenade	10.74
handgun	7.59
handheld	10.4
handhold	9.26
handicap	8.0
handicapped	7.37
handicapper	11.19
handicapping	12.61
handicraft	9.78
handiwork	10.79
handkerchief	7.22
handle	6.3
handlebar	6.26
handler	10.37
handmade	7.79
handmaid	13.06
handmaiden	9.93
handoff	8.82
handout	7.74
handover	10.94
handpick	9.19
handprint	5.11
handrail	7.0
handsaw	8.56
handset	11.53
handshake	6.0
handshaking	6.67
handsome	6.5
handsomeness	9.32
handspike	14.12
handspring	9.75
handstand	6.71
handwork	9.22
handwoven	11.11
handwriting	5.4
handwritten	6.4
handy	7.35
handyman	7.78
hang	6.68
hangar	10.0
hangdog	11.5
hanger	6.78
hangglider	9.5
hangman	8.33
hangnail	10.84
hangout	9.42
hangover	13.39
hangup	7.83
hank	10.53
hanker	12.24
hankering	11.38
hanky	8.71
hansom	9.91
haphazard	11.06
hapless	15.56
happen	5.26
happenstance	14.06
happily	5.56
happiness	6.17
happy	2.72
harangue	16.0
harass	10.84
harasser	9.84
harassment	10.35
harbinger	16.07
harbor	8.28
harbormaster	12.0
hard	4.39
hardback	10.5
hardball	10.4
hardboiled	7.06
hardcopy	11.61
hardcore	12.85
hardcover	8.36
harden	8.72
hardened	6.94
hardhat	8.25
hardheaded	8.42
hardhearted	10.17
hardihood	14.43
hardliner	14.47
hardly	7.54
hardness	8.16
hardscrabble	13.06
hardship	10.33
hardtack	11.0
hardtop	8.53
hardware	8.63
hardwood	9.84
hardworking	6.56
hardy	9.17
hare	6.78
harebrain	11.19
harebrained	12.67
harelip	15.0
harem	11.0
hark	10.47
harlequin	12.86
harlot	12.69
